Lambda2
2.476274967193603516e-03
2.474001608788967133e-03
2.472056075930595398e-03
2.470504026859998703e-03
2.469366416335105896e-03
2.468635095283389091e-03
2.468284452334046364e-03
2.468277467414736748e-03
2.468572929501533508e-03
2.469128463417291641e-03
2.469907980412244797e-03
2.470879815518856049e-03
2.472017193213105202e-03
2.473299857228994370e-03
2.474711975082755089e-03
2.476240508258342743e-03
2.477874048054218292e-03
2.479602117091417313e-03
2.481416566297411919e-03
2.483308082446455956e-03
2.485268516466021538e-03
2.487289952114224434e-03
2.489364007487893105e-03
2.491480205208063126e-03
2.493628999218344688e-03
2.495794091373682022e-03
2.497950335964560509e-03
2.500052331015467644e-03
2.502012997865676880e-03
2.503655152395367622e-03
2.504650969058275223e-03
2.504621166735887527e-03
2.503548748791217804e-03
2.501775510609149933e-03
2.499602967873215675e-03
2.497196430340409279e-03
2.494636457413434982e-03
2.491960301995277405e-03
2.489182399585843086e-03
2.486304612830281258e-03
2.483322285115718842e-03
2.480227733030915260e-03
2.477014204487204552e-03
2.473679604008793831e-03
2.470229519531130791e-03
2.466683043166995049e-03
2.463067648932337761e-03
2.459401497617363930e-03
2.455673879012465477e-03
2.451881533488631248e-03
2.448138548061251640e-03
2.444592304527759552e-03
2.441225806251168251e-03
2.437925664708018303e-03
2.434578724205493927e-03
2.431118162348866463e-03
2.427515573799610138e-03
2.423776313662528992e-03
2.419930649921298027e-03
2.416024450212717056e-03
2.412118716165423393e-03
2.408273285254836082e-03
2.404529135674238205e-03
2.400908619165420532e-03
2.397427335381507874e-03
2.394092734903097153e-03
2.390900626778602600e-03
2.387846121564507484e-03
2.384923864156007767e-03
2.382123377174139023e-03
2.379429526627063751e-03
2.376826014369726181e-03
2.374298637732863426e-03
2.371830865740776062e-03
2.369397087022662163e-03
2.366969129070639610e-03
2.364522311836481094e-03
2.362034283578395844e-03
2.359483391046524048e-03
2.356861019507050514e-03
2.354168798774480820e-03
2.351411152631044388e-03
2.348596230149269104e-03
2.345742424950003624e-03
2.342869527637958527e-03
2.339996630325913429e-03
2.337137470021843910e-03
2.334306482225656509e-03
2.331510884687304497e-03
2.328754169866442680e-03
2.326039830222725868e-03
2.323370426893234253e-03
2.320744097232818604e-03
2.318155020475387573e-03
2.315599471330642700e-03
2.313071396201848984e-03
2.310563344508409500e-03
2.308067167177796364e-03
2.305574482306838036e-03
2.303075976669788361e-03
2.300563501194119453e-03
2.298034261912107468e-03
2.295487793162465096e-03
2.292925724759697914e-03
2.290353411808609962e-03
2.287777606397867203e-03
2.285204362124204636e-03
2.282639732584357262e-03
2.280087675899267197e-03
2.277546096593141556e-03
2.275010570883750916e-03
2.272473415359854698e-03
2.269922988489270210e-03
2.267347415909171104e-03
2.264734590426087379e-03
2.262074267491698265e-03
2.259360859170556068e-03
2.256593899801373482e-03
2.253775252029299736e-03
2.250910969451069832e-03
2.248004078865051270e-03
2.245056210085749626e-03
2.242069225758314133e-03
2.239042427390813828e-03
2.235976047813892365e-03
2.232874510809779167e-03
2.229744335636496544e-03
2.226597396656870842e-03
2.223445102572441101e-03
2.220298629254102707e-03
2.217167988419532776e-03
2.214058768004179001e-03
2.210974926128983498e-03
2.207917626947164536e-03
2.204885473474860191e-03
2.201879397034645081e-03
2.198898699134588242e-03
2.195944776758551598e-03
2.193019026890397072e-03
2.190123312175273895e-03
2.187258563935756683e-03
2.184421289712190628e-03
2.181608695536851883e-03
2.178815426304936409e-03
2.176036825403571129e-03
2.173271263018250465e-03
2.170517574995756149e-03
2.167775528505444527e-03
2.165048383176326752e-03
2.162331948056817055e-03
2.159629948437213898e-03
2.156933769583702087e-03
2.154252957552671432e-03
2.151569584384560585e-03
2.148908795788884163e-03
2.146244281902909279e-03
2.143599325791001320e-03
2.140970900654792786e-03
2.138342708349227905e-03
2.135739196091890335e-03
2.133138710632920265e-03
2.130540553480386734e-03
2.127958461642265320e-03
2.125368686392903328e-03
2.122781937941908836e-03
2.120203338563442230e-03
2.117608673870563507e-03
2.115015173330903053e-03
2.112417714670300484e-03
2.109798369929194450e-03
2.107179490849375725e-03
2.104548504576086998e-03
2.101901918649673462e-03
2.099259523674845695e-03
2.096607582643628120e-03
2.093951916322112083e-03
2.091305563226342201e-03
2.088652690872550011e-03
2.086007269099354744e-03
2.083371859043836594e-03
2.080735983327031136e-03
2.078115474432706833e-03
2.075501019135117531e-03
2.072888892143964767e-03
2.070290967822074890e-03
2.067689318209886551e-03
2.065093955025076866e-03
2.062503015622496605e-03
2.059907186776399612e-03
2.057319507002830505e-03
2.054724609479308128e-03
2.052131807431578636e-03
2.049535280093550682e-03
2.046932466328144073e-03
2.044331980869174004e-03
2.041718224063515663e-03
2.039107959717512131e-03
2.036478370428085327e-03
2.033852506428956985e-03
2.031201729550957680e-03
2.028556307777762413e-03
2.025879686698317528e-03
2.023216336965560913e-03
2.020512940362095833e-03
2.017832361161708832e-03
2.015112200751900673e-03
2.012411132454872131e-03
2.009695395827293396e-03
2.006977563723921776e-03
2.004273002967238426e-03
2.001552144065499306e-03
1.998856663703918457e-03
1.996152568608522415e-03
1.993463607504963875e-03
1.990787684917449951e-03
1.988107804208993912e-03
1.985453069210052490e-03
1.982792746275663376e-03
1.980149187147617340e-03
1.977513544261455536e-03
1.974875107407569885e-03
1.972253434360027313e-03
1.969619886949658394e-03
1.966996584087610245e-03
1.964369323104619980e-03
1.961736241355538368e-03
1.959103858098387718e-03
1.956455409526824951e-03
1.953807659447193146e-03
1.951141282916069031e-03
1.948471996001899242e-03
1.945785013958811760e-03
1.943088835105299950e-03
1.940376008860766888e-03
1.937651191838085651e-03
1.934911822900176048e-03
1.932158716954290867e-03
1.929390360601246357e-03
1.926606521010398865e-03
1.923809410072863102e-03
1.920995186083018780e-03
1.918172347359359264e-03
1.915325294248759747e-03
1.912484294734895229e-03
1.909597427584230900e-03
1.906747696921229362e-03
1.903841271996498108e-03
1.900961156934499741e-03
1.898067304864525795e-03
1.895152498036623001e-03
1.892249332740902901e-03
1.889327308163046837e-03
1.886412384919822216e-03
1.883492106571793556e-03
1.880557625554502010e-03
1.877627568319439888e-03
1.874684356153011322e-03
1.871738466434180737e-03
1.868787454441189766e-03
1.865833997726440430e-03
1.862875418737530708e-03
1.859904732555150986e-03
1.856942311860620975e-03
1.853964175097644329e-03
1.850989181548357010e-03
1.848015352152287960e-03
1.845035701990127563e-03
1.842053025029599667e-03
1.839075237512588501e-03
1.836096053011715412e-03
1.833112910389900208e-03
1.830146880820393562e-03
1.827166532166302204e-03
1.824207487516105175e-03
1.821220270358026028e-03
1.818303833715617657e-03
1.815254450775682926e-03
1.812429632991552353e-03
1.809412497095763683e-03
1.806434942409396172e-03
1.803598832339048386e-03
1.800600788556039333e-03
1.797650475054979324e-03
1.794819720089435577e-03
1.791870337910950184e-03
1.788950641639530659e-03
1.786127570085227489e-03
1.783217187039554119e-03
1.780315767973661423e-03
1.777499564923346043e-03
1.774622593075037003e-03
1.771741081029176712e-03
1.768948626704514027e-03
1.766088884323835373e-03
1.763240550644695759e-03
1.760482438839972019e-03
1.757630612701177597e-03
1.754854456521570683e-03
1.752103678882122040e-03
1.749290386214852333e-03
1.746580703184008598e-03
1.743833767250180244e-03
1.741107669658958912e-03
1.738433027639985085e-03
1.735747675411403179e-03
1.733072218485176563e-03
1.730494084767997265e-03
1.727793016470968723e-03
1.725327223539352417e-03
1.722667831927537918e-03
1.720204483717679977e-03
1.717720879241824150e-03
1.715181977488100529e-03
1.712822471745312214e-03
1.710355281829833984e-03
1.707981224171817303e-03
1.705667353235185146e-03
1.703290850855410099e-03
1.701053115539252758e-03
1.698755891993641853e-03
1.696528168395161629e-03
1.694334088824689388e-03
1.692124991677701473e-03
1.690009958110749722e-03
1.687833922915160656e-03
1.685792463831603527e-03
1.683659618720412254e-03
1.681693829596042633e-03
1.679605455137789249e-03
1.677705906331539154e-03
1.675660023465752602e-03
1.673825667239725590e-03
1.671814010478556156e-03
1.670088153332471848e-03
1.668055541813373566e-03
1.666482188738882542e-03
1.664507086388766766e-03
1.662902184762060642e-03
1.661220449022948742e-03
1.659414498135447502e-03
1.657960005104541779e-03
1.656180596910417080e-03
1.654665800742805004e-03
1.653155544772744179e-03
1.651491504162549973e-03
1.650153310038149357e-03
1.648551318794488907e-03
1.647147117182612419e-03
1.645763055421411991e-03
1.644244417548179626e-03
1.643007737584412098e-03
1.641518319956958294e-03
1.640281174331903458e-03
1.638953690417110920e-03
1.637631910853087902e-03
1.636471133679151535e-03
1.635090564377605915e-03
1.634042942896485329e-03
1.632681582123041153e-03
1.631680643185973167e-03
1.630414510145783424e-03
1.629405654966831207e-03
1.628253143280744553e-03
1.627233228646218777e-03
1.626161276362836361e-03
1.625146484002470970e-03
1.624137861654162407e-03
1.623133779503405094e-03
1.622216077521443367e-03
1.621186034753918648e-03
1.620420953258872032e-03
1.619261573068797588e-03
1.618794514797627926e-03
1.617438858374953270e-03
1.617114176042377949e-03
1.616282388567924500e-03
1.615314627997577190e-03
1.615010434761643410e-03
1.614238950423896313e-03
1.613389467820525169e-03
1.613041735254228115e-03
1.612391090020537376e-03
1.611633226275444031e-03
1.611292012967169285e-03
1.610768958926200867e-03
1.610090024769306183e-03
1.609743107110261917e-03
1.609327853657305241e-03
1.608730992302298546e-03
1.608385005965828896e-03
1.608052174560725689e-03
1.607533195056021214e-03
1.607191399671137333e-03
1.606917823664844036e-03
1.606475678272545338e-03
1.606152509339153767e-03
1.605919678695499897e-03
1.605543773621320724e-03
1.605248311534523964e-03
1.605042372830212116e-03
1.604719436727464199e-03
1.604454708285629749e-03
1.604276476427912712e-03
1.604011049494147301e-03
