Iter,Loss,ErrorLambda1,ErrorLambda2
9.100000000000000000e+01,5.239021265879273415e-04,1.001621264265850186e+02,2.229791360093907571e+01
9.200000000000000000e+01,5.185117479413747787e-04,1.001679533626884222e+02,2.229536080898196460e+01
9.300000000000000000e+01,5.055750370956957340e-04,1.001618372742086649e+02,2.229265441063202147e+01
9.400000000000000000e+01,4.848621611017733812e-04,1.001482279505580664e+02,2.229387594718456356e+01
9.500000000000000000e+01,4.601854016073048115e-04,1.001337257563136518e+02,2.229514137127791429e+01
9.600000000000000000e+01,4.625192086677998304e-04,1.001410614349879324e+02,2.231039960629949803e+01
9.700000000000000000e+01,4.499560745898634195e-04,1.001376018044538796e+02,2.230321667878694214e+01
9.800000000000000000e+01,4.215512890368700027e-04,1.001110410201363266e+02,2.232544571820717039e+01
9.900000000000000000e+01,4.136001807637512684e-04,1.001294430810958147e+02,2.233510829177549084e+01
1.000000000000000000e+02,4.300386935938149691e-04,1.001728463685140014e+02,2.236854328328251995e+01
1.010000000000000000e+02,4.078299389220774174e-04,1.001457576290704310e+02,2.234766744303726327e+01
1.020000000000000000e+02,4.016418533865362406e-04,1.001778079546056688e+02,2.235343865465376822e+01
1.030000000000000000e+02,3.973931889049708843e-04,1.001671614823862910e+02,2.235484305595968735e+01
1.040000000000000000e+02,3.966256626881659031e-04,1.001311369938775897e+02,2.236021196511876852e+01
1.050000000000000000e+02,3.961738548241555691e-04,1.001128630479797721e+02,2.235896117020568497e+01
1.060000000000000000e+02,3.959173918701708317e-04,1.001062094932422042e+02,2.235806879020921656e+01
1.070000000000000000e+02,3.953707928303629160e-04,1.000993597437627614e+02,2.235544285235075535e+01
1.080000000000000000e+02,3.944792260881513357e-04,1.001003805780783296e+02,2.235059327909125670e+01
1.090000000000000000e+02,3.931501414626836777e-04,1.001160863204859197e+02,2.234399551878950163e+01
1.100000000000000000e+02,3.920503659173846245e-04,1.001420394633896649e+02,2.234081367208078106e+01
1.110000000000000000e+02,3.909920051228255033e-04,1.001672491896897554e+02,2.234199863568264632e+01
1.120000000000000000e+02,3.894970577675849199e-04,1.001935315551236272e+02,2.234496104468731659e+01
1.130000000000000000e+02,3.862115554511547089e-04,1.002303144428879023e+02,2.235013977450288891e+01
1.140000000000000000e+02,3.795392403844743967e-04,1.002744377590715885e+02,2.235799564430786646e+01
1.150000000000000000e+02,3.670557052828371525e-04,1.003176496131345630e+02,2.236573448067068526e+01
1.160000000000000000e+02,3.485430497676134109e-04,1.003241403494030237e+02,2.236998425753910880e+01
1.170000000000000000e+02,3.395119274500757456e-04,1.002171789528802037e+02,2.238678587107918005e+01
1.180000000000000000e+02,3.394256345927715302e-04,1.001194015960209072e+02,2.236776793672821029e+01
1.190000000000000000e+02,3.266897692810744047e-04,1.001666896161623299e+02,2.237694774734762149e+01
1.200000000000000000e+02,3.253065224271267653e-04,1.001249951077625155e+02,2.237642841144803540e+01
1.210000000000000000e+02,3.221785591449588537e-04,1.001241176156327128e+02,2.237579935669642595e+01
1.220000000000000000e+02,3.213974996469914913e-04,1.001244527986273170e+02,2.237861547389839600e+01
1.230000000000000000e+02,3.202777006663382053e-04,1.001233605667948723e+02,2.238408678731936874e+01
1.240000000000000000e+02,3.185918030794709921e-04,1.001223852392286062e+02,2.239401268613254814e+01
1.250000000000000000e+02,3.154199512209743261e-04,1.001360827474854887e+02,2.240436283117355387e+01
1.260000000000000000e+02,3.114248975180089474e-04,1.001243309583514929e+02,2.242637974747986718e+01
1.270000000000000000e+02,3.051727835554629564e-04,1.001365685253404081e+02,2.243725654301059436e+01
1.280000000000000000e+02,3.003231831826269627e-04,1.001383489230647683e+02,2.246613454486352524e+01
1.290000000000000000e+02,2.969582565128803253e-04,1.001377753796987236e+02,2.245681575703154920e+01
1.300000000000000000e+02,3.015084657818078995e-04,1.000690061424393207e+02,2.247660172334669682e+01
1.310000000000000000e+02,2.929001348093152046e-04,1.001052114879712462e+02,2.246617111781420206e+01
1.320000000000000000e+02,2.977958356495946646e-04,9.998581109102815390e+01,2.246428395355937369e+01
1.330000000000000000e+02,2.863621630240231752e-04,1.000523954106029123e+02,2.246535919830921912e+01
1.340000000000000000e+02,2.755196765065193176e-04,1.000225196039536968e+02,2.247900090891096880e+01
1.350000000000000000e+02,2.701897756196558475e-04,1.000213904466363601e+02,2.250708893502932284e+01
1.360000000000000000e+02,2.664138155523687601e-04,1.000217862456338480e+02,2.249722155293722281e+01
1.370000000000000000e+02,2.561842557042837143e-04,9.998970656597521156e+01,2.251074623009681730e+01
1.380000000000000000e+02,2.511109632905572653e-04,9.989510850282385945e+01,2.254720946191973141e+01
1.390000000000000000e+02,2.375009789830073714e-04,9.993185181519947946e+01,2.253306304459866283e+01
1.400000000000000000e+02,3.507335786707699299e-04,9.991740352706983685e+01,2.255961500678867182e+01
1.410000000000000000e+02,2.275955048389732838e-04,9.992831423296593130e+01,2.253955840063853344e+01
1.420000000000000000e+02,2.198497822973877192e-04,9.989953828044235706e+01,2.255067657764371702e+01
1.430000000000000000e+02,2.107689797412604094e-04,9.994382078875787556e+01,2.254946235568130675e+01
1.440000000000000000e+02,2.101877034874632955e-04,9.997844251920469105e+01,2.257674577688481321e+01
1.450000000000000000e+02,2.011716569541022182e-04,9.996304282685741782e+01,2.256460355726073175e+01
1.460000000000000000e+02,1.941612572409212589e-04,9.998401367920450866e+01,2.257630690147671260e+01
1.470000000000000000e+02,1.865011581685394049e-04,9.994771635392680764e+01,2.259236242682301210e+01
1.480000000000000000e+02,1.801085600163787603e-04,9.997909586818423122e+01,2.258128813735864071e+01
1.490000000000000000e+02,1.748637878336012363e-04,1.000203913368750364e+02,2.258992666830805973e+01
1.500000000000000000e+02,1.711149234324693680e-04,1.000142351840622723e+02,2.260052550941365723e+01
