Iter,Loss,ErrorLambda1,ErrorLambda2
2.400000000000000000e+02,6.086035631597042084e-03,2.541877031326293945e+01,1.914284560670355972e+01
2.410000000000000000e+02,6.022783461958169937e-03,2.511726021766662598e+01,1.910038441096995498e+01
2.420000000000000000e+02,5.946468561887741089e-03,2.464584112167358398e+01,1.869769428026846825e+01
2.430000000000000000e+02,5.932811181992292404e-03,2.558451294898986816e+01,1.876426436508699425e+01
2.440000000000000000e+02,5.888722836971282959e-03,2.525620460510253906e+01,1.864549005047506114e+01
2.450000000000000000e+02,5.878981202840805054e-03,2.524288296699523926e+01,1.864758933784380446e+01
2.460000000000000000e+02,5.865145474672317505e-03,2.520269751548767090e+01,1.864546079211451968e+01
2.470000000000000000e+02,5.840826313942670822e-03,2.511432766914367676e+01,1.859687728443793375e+01
2.480000000000000000e+02,5.783995613455772400e-03,2.501762509346008301e+01,1.858333066350793672e+01
2.490000000000000000e+02,5.623815581202507019e-03,2.414963245391845703e+01,1.832162925765834061e+01
2.500000000000000000e+02,5.448212381452322006e-03,2.350949645042419434e+01,1.803001849274678037e+01
2.510000000000000000e+02,5.299931392073631287e-03,2.240186333656311035e+01,1.773709110161092184e+01
2.520000000000000000e+02,5.204661749303340912e-03,2.176924347877502441e+01,1.732560151897704515e+01
2.530000000000000000e+02,5.165154114365577698e-03,2.203572392463684082e+01,1.743252619757029720e+01
2.540000000000000000e+02,5.113112740218639374e-03,2.149293422698974609e+01,1.731449065656199693e+01
2.550000000000000000e+02,5.092623643577098846e-03,2.142588496208190918e+01,1.722994862378180869e+01
2.560000000000000000e+02,5.078304558992385864e-03,2.130604982376098633e+01,1.727007646526235618e+01
2.570000000000000000e+02,5.069036036729812622e-03,2.135435938835144043e+01,1.728616856355932541e+01
2.580000000000000000e+02,5.057419650256633759e-03,2.147248983383178711e+01,1.734290783923642820e+01
2.590000000000000000e+02,5.031584762036800385e-03,2.150795459747314453e+01,1.738133138121551724e+01
2.600000000000000000e+02,4.970345180481672287e-03,2.162275314331054688e+01,1.745618158206684711e+01
2.610000000000000000e+02,4.911688156425952911e-03,2.157087922096252441e+01,1.750575987400179656e+01
