Iter,Loss,ErrorLambda1,ErrorLambda2
6.520000000000000000e+02,3.021477023139595985e-04,4.616379737854003906e-01,3.436782118694438992e+01
6.530000000000000000e+02,3.001692821271717548e-04,4.608750343322753906e-01,3.449415878775590016e+01
6.540000000000000000e+02,2.949237241409718990e-04,3.298044204711914062e-01,3.468972166960494263e+01
6.550000000000000000e+02,2.919577527791261673e-04,1.950979232788085938e-01,3.455137351179178040e+01
6.560000000000000000e+02,2.894780191127210855e-04,5.437135696411132812e-02,3.454939857245533119e+01
6.570000000000000000e+02,2.870765747502446175e-04,1.677155494689941406e-01,3.403601674924107812e+01
6.580000000000000000e+02,2.859271771740168333e-04,2.182841300964355469e-01,3.374003917401892494e+01
6.590000000000000000e+02,2.847299911081790924e-04,2.128839492797851562e-01,3.352333712667977750e+01
6.600000000000000000e+02,2.838630753103643656e-04,1.963138580322265625e-01,3.328855341252693734e+01
6.610000000000000000e+02,2.831654564943164587e-04,1.559734344482421875e-01,3.318339886474635847e+01
6.620000000000000000e+02,2.827200223691761494e-04,1.756787300109863281e-01,3.297265089377708591e+01
6.630000000000000000e+02,2.824291586875915527e-04,1.458644866943359375e-01,3.280644877672989423e+01
6.640000000000000000e+02,2.821513335220515728e-04,1.540064811706542969e-01,3.269497442307267931e+01
6.650000000000000000e+02,2.818888460751622915e-04,1.422762870788574219e-01,3.257056787405679898e+01
6.660000000000000000e+02,2.815822372213006020e-04,1.245856285095214844e-01,3.242254982808518804e+01
6.670000000000000000e+02,2.812605816870927811e-04,8.715391159057617188e-02,3.237095270927298429e+01
6.680000000000000000e+02,2.822729875333607197e-04,7.488727569580078125e-02,3.231012457771042534e+01
6.690000000000000000e+02,2.809866273310035467e-04,8.327960968017578125e-02,3.235177385393905070e+01
6.700000000000000000e+02,2.805498661473393440e-04,4.778504371643066406e-02,3.216672935270412381e+01
6.710000000000000000e+02,2.796168555505573750e-04,1.382231712341308594e-02,3.217474614349207229e+01
6.720000000000000000e+02,2.790737198665738106e-04,1.074075698852539062e-02,3.214317637246946191e+01
6.730000000000000000e+02,2.779149217531085014e-04,2.301931381225585938e-02,3.199806953337157722e+01
6.740000000000000000e+02,2.766739635262638330e-04,7.903575897216796875e-02,3.158023088650052657e+01
6.750000000000000000e+02,2.923435531556606293e-04,2.632558345794677734e-01,2.969052115430669403e+01
6.760000000000000000e+02,2.754039014689624310e-04,4.100799560546875000e-03,3.116422088716322847e+01
6.770000000000000000e+02,2.729780389927327633e-04,8.724331855773925781e-02,3.098527675410088733e+01
6.780000000000000000e+02,2.672775590326637030e-04,4.137575626373291016e-01,2.987462938800433676e+01
6.790000000000000000e+02,2.646143257152289152e-04,5.277693271636962891e-01,2.966047281803216151e+01
6.800000000000000000e+02,2.620957384351640940e-04,6.032288074493408203e-01,2.908608731309210782e+01
6.810000000000000000e+02,2.610144147183746099e-04,6.047368049621582031e-01,2.914611083973981920e+01
6.820000000000000000e+02,2.592924574855715036e-04,5.571544170379638672e-01,2.870820095753836654e+01
6.830000000000000000e+02,2.588678034953773022e-04,4.375219345092773438e-01,2.858581323539974761e+01
6.840000000000000000e+02,2.574358659330755472e-04,4.501044750213623047e-01,2.897680733647539242e+01
6.850000000000000000e+02,2.565667673479765654e-04,4.570662975311279297e-01,2.893394383828436034e+01
6.860000000000000000e+02,2.558183332439512014e-04,4.460990428924560547e-01,2.891132712558697904e+01
6.870000000000000000e+02,2.548951597418636084e-04,4.526197910308837891e-01,2.884587617305910356e+01
6.880000000000000000e+02,2.542577567510306835e-04,4.548311233520507812e-01,2.864880648564226462e+01
6.890000000000000000e+02,2.537699474487453699e-04,4.873096942901611328e-01,2.857147663873517018e+01
6.900000000000000000e+02,2.533650258556008339e-04,5.441725254058837891e-01,2.836227936087452051e+01
6.910000000000000000e+02,2.529569901525974274e-04,5.534231662750244141e-01,2.848463782465259797e+01
6.920000000000000000e+02,2.526591124478727579e-04,5.700886249542236328e-01,2.855793001780517670e+01
6.930000000000000000e+02,2.522924041841179132e-04,5.739152431488037109e-01,2.866966769670725057e+01
6.940000000000000000e+02,2.520619600545614958e-04,5.909502506256103516e-01,2.871772455389411860e+01
6.950000000000000000e+02,2.517474931664764881e-04,5.857110023498535156e-01,2.870581640115436173e+01
6.960000000000000000e+02,2.512170467525720596e-04,5.696415901184082031e-01,2.865887136166800886e+01
6.970000000000000000e+02,2.504721342120319605e-04,5.299329757690429688e-01,2.855627692043466936e+01
6.980000000000000000e+02,2.491839113645255566e-04,4.935503005981445312e-01,2.845823215426528918e+01
6.990000000000000000e+02,2.735331072472035885e-04,2.792775630950927734e-01,2.819168848974633690e+01
7.000000000000000000e+02,2.484321303199976683e-04,4.608273506164550781e-01,2.841750451639367725e+01
7.010000000000000000e+02,2.473320055287331343e-04,2.521872520446777344e-01,2.855854444337651543e+01
7.020000000000000000e+02,2.464339486323297024e-04,1.707732677459716797e-01,2.823051433418284972e+01
7.030000000000000000e+02,2.456834772601723671e-04,3.144860267639160156e-01,2.838665157520430427e+01
7.040000000000000000e+02,2.451888285577297211e-04,3.206074237823486328e-01,2.884839239206554140e+01
7.050000000000000000e+02,2.430880558677017689e-04,3.279745578765869141e-01,2.878617448837733761e+01
7.060000000000000000e+02,2.419324300717562437e-04,3.417253494262695312e-01,2.864413977713613946e+01
7.070000000000000000e+02,2.409227308817207813e-04,3.734648227691650391e-01,2.849816981640232427e+01
7.080000000000000000e+02,2.381537196924909949e-04,4.671096801757812500e-01,2.792820232390380042e+01
7.090000000000000000e+02,2.386799897067248821e-04,7.969856262207031250e-01,2.700295055936864941e+01
7.100000000000000000e+02,2.370238071307539940e-04,6.157279014587402344e-01,2.751053922719599498e+01
7.110000000000000000e+02,2.340127393836155534e-04,6.807386875152587891e-01,2.673747482500940365e+01
7.120000000000000000e+02,2.316626487299799919e-04,8.000671863555908203e-01,2.617567041510152492e+01
7.130000000000000000e+02,2.301506174262613058e-04,8.756935596466064453e-01,2.528197379240871356e+01
7.140000000000000000e+02,2.288461255375295877e-04,8.664786815643310547e-01,2.548584604865109426e+01
7.150000000000000000e+02,2.282119239680469036e-04,9.207367897033691406e-01,2.530647766936092324e+01
7.160000000000000000e+02,2.273304271511733532e-04,9.908556938171386719e-01,2.500287829121811711e+01
7.170000000000000000e+02,2.281998749822378159e-04,1.210981607437133789e+00,2.445546899469589874e+01
7.180000000000000000e+02,2.267686650156974792e-04,1.076966524124145508e+00,2.478842913764054501e+01
7.190000000000000000e+02,2.262360940221697092e-04,1.066243648529052734e+00,2.470997284385266468e+01
7.200000000000000000e+02,2.254003920825198293e-04,1.015973091125488281e+00,2.444240513671481096e+01
7.210000000000000000e+02,2.249592216685414314e-04,9.799420833587646484e-01,2.437917781958797292e+01
7.220000000000000000e+02,2.244458009954541922e-04,9.625077247619628906e-01,2.390674307194937853e+01
7.230000000000000000e+02,2.241275069536641240e-04,9.552717208862304688e-01,2.382518539194426666e+01
7.240000000000000000e+02,2.237624721601605415e-04,9.903371334075927734e-01,2.349420018833606605e+01
7.250000000000000000e+02,2.235521969851106405e-04,1.006698608398437500e+00,2.335988968427741952e+01
7.260000000000000000e+02,2.232960832770913839e-04,1.017814874649047852e+00,2.324671834570888862e+01
7.270000000000000000e+02,2.231337857665494084e-04,1.029932498931884766e+00,2.308162804636221210e+01
7.280000000000000000e+02,2.230020472779870033e-04,1.027011871337890625e+00,2.299790524767714217e+01
7.290000000000000000e+02,2.227969816885888577e-04,1.029902696609497070e+00,2.276849044268338318e+01
7.300000000000000000e+02,2.226254873676225543e-04,1.072120666503906250e+00,2.248245339545468369e+01
7.310000000000000000e+02,2.222569310106337070e-04,1.042973995208740234e+00,2.229716019815517214e+01
7.320000000000000000e+02,2.216752618551254272e-04,1.044565439224243164e+00,2.194526258135104513e+01
7.330000000000000000e+02,2.210701059084385633e-04,1.005589962005615234e+00,2.199871029146740042e+01
7.340000000000000000e+02,2.200112794525921345e-04,1.039111614227294922e+00,2.123682258300706849e+01
7.350000000000000000e+02,2.190089435316622257e-04,1.026177406311035156e+00,2.154243347343699355e+01
7.360000000000000000e+02,2.178316644858568907e-04,1.048392057418823242e+00,2.118959958909558239e+01
7.370000000000000000e+02,2.162097662221640348e-04,1.036703586578369141e+00,2.010426070486608907e+01
7.380000000000000000e+02,2.154223911929875612e-04,9.464681148529052734e-01,2.019920408481823060e+01
7.390000000000000000e+02,2.132213558070361614e-04,9.810328483581542969e-01,2.031439425026401935e+01
7.400000000000000000e+02,2.117022813763469458e-04,9.511232376098632812e-01,1.992691846704330771e+01
7.410000000000000000e+02,2.102018333971500397e-04,8.822679519653320312e-01,1.999555858087003557e+01
7.420000000000000000e+02,2.080007689073681831e-04,7.744610309600830078e-01,1.972561363193830886e+01
7.430000000000000000e+02,2.052113995887339115e-04,6.821930408477783203e-01,1.938134513264497372e+01
7.440000000000000000e+02,2.043130225501954556e-04,6.556689739227294922e-01,1.876479833016684751e+01
7.450000000000000000e+02,2.045440196525305510e-04,6.891369819641113281e-01,1.884529539460238823e+01
7.460000000000000000e+02,2.029145834967494011e-04,6.720602512359619141e-01,1.880421665640429651e+01
7.470000000000000000e+02,2.025249705184251070e-04,6.798744201660156250e-01,1.894859203648868728e+01
7.480000000000000000e+02,2.021822438109666109e-04,7.257163524627685547e-01,1.913716217016867205e+01
7.490000000000000000e+02,2.019099338212981820e-04,7.554233074188232422e-01,1.908524320939052998e+01
7.500000000000000000e+02,2.020032552536576986e-04,7.622122764587402344e-01,1.886581281993102976e+01
7.510000000000000000e+02,2.017598599195480347e-04,7.584154605865478516e-01,1.898852969862571882e+01
7.520000000000000000e+02,2.021199907176196575e-04,7.452905178070068359e-01,1.912597084726214192e+01
7.530000000000000000e+02,2.016296202782541513e-04,7.539510726928710938e-01,1.903522604204748347e+01
7.540000000000000000e+02,2.014263009186834097e-04,6.898343563079833984e-01,1.886898735204961142e+01
7.550000000000000000e+02,2.011637843679636717e-04,7.307767868041992188e-01,1.879701909971146634e+01
7.560000000000000000e+02,2.009021991398185492e-04,7.720649242401123047e-01,1.870262431401944880e+01
7.570000000000000000e+02,2.005477144848555326e-04,8.255720138549804688e-01,1.848699751143014325e+01
7.580000000000000000e+02,2.003004483412951231e-04,8.350729942321777344e-01,1.834437031838801602e+01
7.590000000000000000e+02,1.999854721361771226e-04,8.208274841308593750e-01,1.808952999808504103e+01
7.600000000000000000e+02,1.994247722905129194e-04,7.722914218902587891e-01,1.778629634944898541e+01
7.610000000000000000e+02,1.989318116102367640e-04,7.734656333923339844e-01,1.772295199887999217e+01
7.620000000000000000e+02,1.983891415875405073e-04,7.892787456512451172e-01,1.745297779158772400e+01
7.630000000000000000e+02,1.980281085707247257e-04,7.942795753479003906e-01,1.731819183917030358e+01
7.640000000000000000e+02,1.974475162569433451e-04,8.372426033020019531e-01,1.697945317001901699e+01
7.650000000000000000e+02,1.965224073501303792e-04,8.884727954864501953e-01,1.653855893504249153e+01
7.660000000000000000e+02,1.955539337359368801e-04,9.755194187164306641e-01,1.587716638044675577e+01
7.670000000000000000e+02,1.944128453033044934e-04,9.977340698242187500e-01,1.561031550314212701e+01
7.680000000000000000e+02,1.932631275849416852e-04,9.608387947082519531e-01,1.576090828484125694e+01
7.690000000000000000e+02,1.920945360325276852e-04,8.916974067687988281e-01,1.572652239661668006e+01
7.700000000000000000e+02,1.915319589897990227e-04,8.749425411224365234e-01,1.579359718815451785e+01
7.710000000000000000e+02,1.900884817587211728e-04,9.058833122253417969e-01,1.542304005191603444e+01
7.720000000000000000e+02,1.887765392893925309e-04,9.490132331848144531e-01,1.525699885585181192e+01
7.730000000000000000e+02,1.881322823464870453e-04,1.062381267547607422e+00,1.457156324348237142e+01
7.740000000000000000e+02,1.862766221165657043e-04,1.058214902877807617e+00,1.418993913236965021e+01
7.750000000000000000e+02,1.853603171184659004e-04,1.020359992980957031e+00,1.446414848735007652e+01
7.760000000000000000e+02,1.842898200266063213e-04,1.023590564727783203e+00,1.436872965903915933e+01
7.770000000000000000e+02,1.833251299103721976e-04,1.063644886016845703e+00,1.391099723757188933e+01
7.780000000000000000e+02,1.824752107495442033e-04,1.068007946014404297e+00,1.387706485393568023e+01
7.790000000000000000e+02,1.811001420719549060e-04,1.067578792572021484e+00,1.400093012328156661e+01
7.800000000000000000e+02,1.797832373995333910e-04,1.091396808624267578e+00,1.408424330491907561e+01
7.810000000000000000e+02,1.785798813216388226e-04,1.114577054977416992e+00,1.450094087572906254e+01
7.820000000000000000e+02,1.776210556272417307e-04,1.123672723770141602e+00,1.457254339856045888e+01
7.830000000000000000e+02,1.766188943292945623e-04,1.109153032302856445e+00,1.457379419347354066e+01
7.840000000000000000e+02,1.754770346451550722e-04,1.039457321166992188e+00,1.483529810538949079e+01
7.850000000000000000e+02,1.744948967825621367e-04,9.293258190155029297e-01,1.502875438527964924e+01
7.860000000000000000e+02,1.742425811244174838e-04,8.629918098449707031e-01,1.568470488481495373e+01
7.870000000000000000e+02,1.727221242617815733e-04,8.131861686706542969e-01,1.521929945829608499e+01
7.880000000000000000e+02,1.722592423902824521e-04,8.085846900939941406e-01,1.529832629011449185e+01
7.890000000000000000e+02,1.717284176265820861e-04,7.364809513092041016e-01,1.544797548968620760e+01
7.900000000000000000e+02,1.712499652057886124e-04,7.185578346252441406e-01,1.548211268184619627e+01
7.910000000000000000e+02,1.709675416350364685e-04,7.297754287719726562e-01,1.558898615830850432e+01
7.920000000000000000e+02,1.707969349808990955e-04,7.806658744812011719e-01,1.559399665255097034e+01
7.930000000000000000e+02,1.707283372525125742e-04,7.962942123413085938e-01,1.562343787784429594e+01
7.940000000000000000e+02,1.706843177089467645e-04,8.548438549041748047e-01,1.545523156310011714e+01
7.950000000000000000e+02,1.703667221590876579e-04,8.084654808044433594e-01,1.568024298483261170e+01
7.960000000000000000e+02,1.701032888377085328e-04,8.090555667877197266e-01,1.563016730076848582e+01
7.970000000000000000e+02,1.698906562523916364e-04,8.092463016510009766e-01,1.565536606378351792e+01
7.980000000000000000e+02,1.695467362878844142e-04,8.230447769165039062e-01,1.560441994349332795e+01
7.990000000000000000e+02,1.692164805717766285e-04,8.242189884185791016e-01,1.564714446447179341e+01
8.000000000000000000e+02,1.688690972514450550e-04,8.127510547637939453e-01,1.568343214613146763e+01
8.010000000000000000e+02,1.683888549450784922e-04,8.126616477966308594e-01,1.575014852275269028e+01
8.020000000000000000e+02,1.680261921137571335e-04,7.610023021697998047e-01,1.590424499312647910e+01
8.030000000000000000e+02,1.674303639447316527e-04,7.997810840606689453e-01,1.584384842238188362e+01
8.040000000000000000e+02,1.668944023549556732e-04,8.174002170562744141e-01,1.580011448796479279e+01
8.050000000000000000e+02,1.663445727899670601e-04,8.232593536376953125e-01,1.569954618819884651e+01
8.060000000000000000e+02,1.650580816203728318e-04,8.075773715972900391e-01,1.538985375647359533e+01
8.070000000000000000e+02,1.629222097108140588e-04,8.667886257171630859e-01,1.468552455778548094e+01
8.080000000000000000e+02,1.638003013795241714e-04,7.658481597900390625e-01,1.333918646835935107e+01
8.090000000000000000e+02,1.614506763871759176e-04,8.206844329833984375e-01,1.406863396957101209e+01
8.100000000000000000e+02,1.592687185620889068e-04,1.001119613647460938e+00,1.336815224529390100e+01
8.110000000000000000e+02,1.570417953189462423e-04,1.022213697433471680e+00,1.293554544094031655e+01
8.120000000000000000e+02,1.547331485198810697e-04,1.063555479049682617e+00,1.230872895391266830e+01
8.130000000000000000e+02,1.560216478537768126e-04,1.186990737915039062e+00,1.104645013431781919e+01
8.140000000000000000e+02,1.537762145744636655e-04,1.117998361587524414e+00,1.175027462628661823e+01
8.150000000000000000e+02,1.518490607850253582e-04,1.175332069396972656e+00,1.146773395314244404e+01
8.160000000000000000e+02,1.503038947703316808e-04,1.329284906387329102e+00,1.038348494284306156e+01
8.170000000000000000e+02,1.494218013249337673e-04,1.311522722244262695e+00,1.057239154766925715e+01
8.180000000000000000e+02,1.489352580392733216e-04,1.291900873184204102e+00,1.056079060771516609e+01
8.190000000000000000e+02,1.484924141550436616e-04,1.293575763702392578e+00,1.028399188782695717e+01
8.200000000000000000e+02,1.482394873164594173e-04,1.286798715591430664e+00,1.020766413976835985e+01
8.210000000000000000e+02,1.480952487327158451e-04,1.285290718078613281e+00,9.998869164365130402e+00
8.220000000000000000e+02,1.479930360801517963e-04,1.283037662506103516e+00,1.002903453408182166e+01
8.230000000000000000e+02,1.478946796851232648e-04,1.279813051223754883e+00,1.006308395116018772e+01
8.240000000000000000e+02,1.477995829191058874e-04,1.284652948379516602e+00,1.002368756869314481e+01
8.250000000000000000e+02,1.477104960940778255e-04,1.292186975479125977e+00,9.982667347216132470e+00
8.260000000000000000e+02,1.475725875934585929e-04,1.300650835037231445e+00,9.915402376334785828e+00
8.270000000000000000e+02,1.474363089073449373e-04,1.294255256652832031e+00,9.898264291648507296e+00
8.280000000000000000e+02,1.473791198804974556e-04,1.349675655364990234e+00,9.677868376291188568e+00
8.290000000000000000e+02,1.470518764108419418e-04,1.325529813766479492e+00,9.818162215080256772e+00
8.300000000000000000e+02,1.467737456550821662e-04,1.314681768417358398e+00,9.906493205550368941e+00
8.310000000000000000e+02,1.462766667827963829e-04,1.311397552490234375e+00,1.005301176054431167e+01
8.320000000000000000e+02,1.457936159567907453e-04,1.253622770309448242e+00,1.001869170363094774e+01
8.330000000000000000e+02,1.460408093407750130e-04,1.391333341598510742e+00,1.031050727706628756e+01
8.340000000000000000e+02,1.453057047910988331e-04,1.315754652023315430e+00,1.015024460720870358e+01
8.350000000000000000e+02,1.445788657292723656e-04,1.330792903900146484e+00,9.964102917453534047e+00
8.360000000000000000e+02,1.434384612366557121e-04,1.402026414871215820e+00,9.529382196550937323e+00
8.370000000000000000e+02,1.430514384992420673e-04,1.407241821289062500e+00,9.421587081731621183e+00
8.380000000000000000e+02,1.424750662408769131e-04,1.420146226882934570e+00,9.188244341835373419e+00
8.390000000000000000e+02,1.419701002305373549e-04,1.424360275268554688e+00,9.144254396763557224e+00
8.400000000000000000e+02,1.412830606568604708e-04,1.433533430099487305e+00,8.938465717905810237e+00
8.410000000000000000e+02,1.403328496962785721e-04,1.460015773773193359e+00,8.661052572446260811e+00
8.420000000000000000e+02,1.390038814861327410e-04,1.491767168045043945e+00,7.966342059785656460e+00
8.430000000000000000e+02,1.378495799144729972e-04,1.483631134033203125e+00,7.651470898244834729e+00
8.440000000000000000e+02,1.370229729218408465e-04,1.437294483184814453e+00,7.231781660069637852e+00
8.450000000000000000e+02,1.361738541163504124e-04,1.347547769546508789e+00,7.027755797434422469e+00
8.460000000000000000e+02,1.357301662210375071e-04,1.286643743515014648e+00,7.065630745153389292e+00
8.470000000000000000e+02,1.352170656900852919e-04,1.270365715026855469e+00,6.857333161879340722e+00
8.480000000000000000e+02,1.348313817288726568e-04,1.276445388793945312e+00,6.823195969719352050e+00
8.490000000000000000e+02,1.344741176581010222e-04,1.312327384948730469e+00,6.646746111893040876e+00
8.500000000000000000e+02,1.341838651569560170e-04,1.356726884841918945e+00,6.439670065171535285e+00
8.510000000000000000e+02,1.338754955213516951e-04,1.397705078125000000e+00,6.399330100577077296e+00
8.520000000000000000e+02,1.335390697931870818e-04,1.396924257278442383e+00,6.369091584959036823e+00
8.530000000000000000e+02,1.331521489191800356e-04,1.372122764587402344e+00,6.460384984433820144e+00
8.540000000000000000e+02,1.328745565842837095e-04,1.337474584579467773e+00,6.667285480992086732e+00
8.550000000000000000e+02,1.324548502452671528e-04,1.286506652832031250e+00,6.913494584935777176e+00
8.560000000000000000e+02,1.320569426752626896e-04,1.293027400970458984e+00,6.943528292030038074e+00
8.570000000000000000e+02,1.317043788731098175e-04,1.247614622116088867e+00,7.099073051250553767e+00
8.580000000000000000e+02,1.314331020694226027e-04,1.195198297500610352e+00,7.167069481145400545e+00
8.590000000000000000e+02,1.312683307332918048e-04,1.176953315734863281e+00,7.318488811529783256e+00
8.600000000000000000e+02,1.311901287408545613e-04,1.176810264587402344e+00,7.328319620671207346e+00
8.610000000000000000e+02,1.311070518568158150e-04,1.193678379058837891e+00,7.349305179768488294e+00
8.620000000000000000e+02,1.310194347752258182e-04,1.174163818359375000e+00,7.408897145598233536e+00
8.630000000000000000e+02,1.309393119299784303e-04,1.154142618179321289e+00,7.383954393237925018e+00
8.640000000000000000e+02,1.307551865465939045e-04,1.129931211471557617e+00,7.368798562478229286e+00
8.650000000000000000e+02,1.305466284975409508e-04,1.092219352722167969e+00,7.305585874531665525e+00
8.660000000000000000e+02,1.302513410337269306e-04,1.067852973937988281e+00,7.178407095854631770e+00
8.670000000000000000e+02,1.299052819376811385e-04,1.054412126541137695e+00,7.184141734520461675e+00
8.680000000000000000e+02,1.293571258429437876e-04,1.069647073745727539e+00,7.062617134017773246e+00
8.690000000000000000e+02,1.283351157326251268e-04,1.131308078765869141e+00,6.856309119260442841e+00
8.700000000000000000e+02,1.278324780287221074e-04,1.185780763626098633e+00,6.687941883533292220e+00
8.710000000000000000e+02,1.285598555114120245e-04,1.334458589553833008e+00,6.306266570289627005e+00
8.720000000000000000e+02,1.272650988539680839e-04,1.253241300582885742e+00,6.514608041104485991e+00
8.730000000000000000e+02,1.266635081265121698e-04,1.231110095977783203e+00,6.550266668012551641e+00
8.740000000000000000e+02,1.261831203009933233e-04,1.253920793533325195e+00,6.436934408461049806e+00
8.750000000000000000e+02,1.264504826394841075e-04,1.091575622558593750e+00,6.317428634835618340e+00
8.760000000000000000e+02,1.254210073966532946e-04,1.178401708602905273e+00,6.381321579664736454e+00
8.770000000000000000e+02,1.246108731720596552e-04,1.207262277603149414e+00,6.123182379210881265e+00
8.780000000000000000e+02,1.238282420672476292e-04,1.202189922332763672e+00,5.842353320158293783e+00
8.790000000000000000e+02,1.229376648552715778e-04,1.270341873168945312e+00,5.273022197001515643e+00
8.800000000000000000e+02,1.220942649524658918e-04,1.287651062011718750e+00,5.073268055005132560e+00
8.810000000000000000e+02,1.215363299706950784e-04,1.315116882324218750e+00,4.640829486224651745e+00
8.820000000000000000e+02,1.211363705806434155e-04,1.366806030273437500e+00,4.372779016137887886e+00
8.830000000000000000e+02,1.209034962812438607e-04,1.383733749389648438e+00,3.997942844670435925e+00
8.840000000000000000e+02,1.207536188303492963e-04,1.366561651229858398e+00,4.075733510756031741e+00
8.850000000000000000e+02,1.205850639962591231e-04,1.372802257537841797e+00,3.956249680901005483e+00
8.860000000000000000e+02,1.204588988912291825e-04,1.368784904479980469e+00,3.869440125178969847e+00
8.870000000000000000e+02,1.203409774461761117e-04,1.379930973052978516e+00,3.814229598840081170e+00
8.880000000000000000e+02,1.202534476760774851e-04,1.391148567199707031e+00,3.658260593391735593e+00
8.890000000000000000e+02,1.201653212774544954e-04,1.398479938507080078e+00,3.631971956446589989e+00
8.900000000000000000e+02,1.200746046379208565e-04,1.411128044128417969e+00,3.622879920908799622e+00
8.910000000000000000e+02,1.199659236590377986e-04,1.423490047454833984e+00,3.484268437850780220e+00
8.920000000000000000e+02,1.197672245325520635e-04,1.427513360977172852e+00,3.432971217234110473e+00
8.930000000000000000e+02,1.194423384731635451e-04,1.407337188720703125e+00,3.337128142695364730e+00
8.940000000000000000e+02,1.192723429994657636e-04,1.385658979415893555e+00,3.160627082738108662e+00
8.950000000000000000e+02,1.190904295071959496e-04,1.376277208328247070e+00,3.118780312575843094e+00
8.960000000000000000e+02,1.189358590636402369e-04,1.379150152206420898e+00,3.084855243529769364e+00
8.970000000000000000e+02,1.186897279694676399e-04,1.407045125961303711e+00,2.734098702786698087e+00
8.980000000000000000e+02,1.183739077532663941e-04,1.393896341323852539e+00,2.394394507737592992e+00
8.990000000000000000e+02,1.180361650767736137e-04,1.466703414916992188e+00,1.858717813791893603e+00
9.000000000000000000e+02,1.176894365926273167e-04,1.462006568908691406e+00,1.316523820035920389e+00
9.010000000000000000e+02,1.173487835330888629e-04,1.451081037521362305e+00,1.369635059006067079e+00
9.020000000000000000e+02,1.169509923784062266e-04,1.498758792877197266e+00,1.014109405494983518e+00
9.030000000000000000e+02,1.165160865639336407e-04,1.586633920669555664e+00,6.592128067355086385e-01
9.040000000000000000e+02,1.161659311037510633e-04,1.609909534454345703e+00,5.309002665875520721e-01
9.050000000000000000e+02,1.158613158622756600e-04,1.615601778030395508e+00,4.972531519666079647e-01
9.060000000000000000e+02,1.155484569608233869e-04,1.618820428848266602e+00,2.932711768722022216e-01
9.070000000000000000e+02,1.149886447819881141e-04,1.568835973739624023e+00,2.738582546539445328e-01
9.080000000000000000e+02,1.145582864410243928e-04,1.523178815841674805e+00,8.154305082484439304e-02
9.090000000000000000e+02,1.159039529738947749e-04,1.468974351882934570e+00,1.112549159531649595e-01
9.100000000000000000e+02,1.142535766121000051e-04,1.506364345550537109e+00,2.171701811077888372e-02
9.110000000000000000e+02,1.137835351983085275e-04,1.490461826324462891e+00,1.768887332344108165e-01
9.120000000000000000e+02,1.133766709244810045e-04,1.500123739242553711e+00,2.252381740266803933e-01
9.130000000000000000e+02,1.130720193032175303e-04,1.503658294677734375e+00,3.073810212425938104e-01
9.140000000000000000e+02,1.123301190091297030e-04,1.522594690322875977e+00,2.981061209514292432e-01
9.150000000000000000e+02,1.113086982513777912e-04,1.552349328994750977e+00,3.235535800310518906e-01
9.160000000000000000e+02,1.099891960620880127e-04,1.598751544952392578e+00,6.559724433057090298e-02
9.170000000000000000e+02,1.087796699721366167e-04,1.626002788543701172e+00,5.261092100491350232e-01
9.180000000000000000e+02,1.076010521501302719e-04,1.653963327407836914e+00,2.486156040981015169e-01
9.190000000000000000e+02,1.073382445611059666e-04,1.645988225936889648e+00,2.675969654983949564e-01
9.200000000000000000e+02,1.067859266186133027e-04,1.588189601898193359e+00,4.912698172361880111e-01
9.210000000000000000e+02,1.064016541931778193e-04,1.594310998916625977e+00,4.749290228746251841e-01
9.220000000000000000e+02,1.060970316757448018e-04,1.612174510955810547e+00,5.374248809879611510e-01
9.230000000000000000e+02,1.058427369571290910e-04,1.596468687057495117e+00,6.007180294260109354e-01
9.240000000000000000e+02,1.054407912306487560e-04,1.563477516174316406e+00,7.029979432835458120e-01
9.250000000000000000e+02,1.052663719747215509e-04,1.520377397537231445e+00,7.619389105912778293e-01
9.260000000000000000e+02,1.061367220245301723e-04,1.475125551223754883e+00,6.631992583590770041e-01
9.270000000000000000e+02,1.052068982971832156e-04,1.511162519454956055e+00,7.418091585397913468e-01
9.280000000000000000e+02,1.050586070050485432e-04,1.501792669296264648e+00,7.591520517498474563e-01
9.290000000000000000e+02,1.049030033755116165e-04,1.474392414093017578e+00,8.296061839300502561e-01
9.300000000000000000e+02,1.049342026817612350e-04,1.461601257324218750e+00,9.288432282914302895e-01
9.310000000000000000e+02,1.048370540956966579e-04,1.468598842620849609e+00,8.745250819490105743e-01
9.320000000000000000e+02,1.047429905156604946e-04,1.465636491775512695e+00,9.530106340974300316e-01
9.330000000000000000e+02,1.046424295054748654e-04,1.439791917800903320e+00,1.138991402869630631e+00
9.340000000000000000e+02,1.045746830641292036e-04,1.421636343002319336e+00,1.235778059535789675e+00
9.350000000000000000e+02,1.044546443154104054e-04,1.388430595397949219e+00,1.388967520732840022e+00
9.360000000000000000e+02,1.043666343321092427e-04,1.377987861633300781e+00,1.477042500548228610e+00
9.370000000000000000e+02,1.042205403791740537e-04,1.380771398544311523e+00,1.529905043453785751e+00
9.380000000000000000e+02,1.040990609908476472e-04,1.396179199218750000e+00,1.552953316969132302e+00
9.390000000000000000e+02,1.040536735672503710e-04,1.410669088363647461e+00,1.475301628096101325e+00
9.400000000000000000e+02,1.037697220453992486e-04,1.439028978347778320e+00,1.528785911163132560e+00
9.410000000000000000e+02,1.036130852298811078e-04,1.444298028945922852e+00,1.585781197494957606e+00
9.420000000000000000e+02,1.034209999488666654e-04,1.442563533782958984e+00,1.633077337307789145e+00
