l1
0.000000000000000000e+00
-1.195116965391207486e-06
-2.391152956988662481e-04
-2.227584831416606903e-03
-8.397581405006349087e-04
-1.501792110502719879e-03
-9.911743924021720886e-03
-4.091802984476089478e-02
-2.855142205953598022e-02
-3.832873329520225525e-02
-7.814459502696990967e-02
-6.085143238306045532e-02
-6.151274219155311584e-02
-6.529844552278518677e-02
-5.479839444160461426e-02
-2.572114951908588409e-02
2.952135168015956879e-02
1.260524988174438477e-01
1.434693336486816406e-01
1.120429039001464844e-01
1.218281760811805725e-01
1.298792660236358643e-01
1.235635653138160706e-01
1.018438786268234253e-01
1.004848405718803406e-01
6.613366305828094482e-02
9.909775853157043457e-02
7.543008774518966675e-02
1.002088710665702820e-01
8.599501848220825195e-02
9.054835140705108643e-02
9.199450910091400146e-02
9.009414166212081909e-02
8.488945662975311279e-02
7.362756133079528809e-02
7.515059411525726318e-02
7.376187294721603394e-02
7.442104071378707886e-02
7.403443753719329834e-02
7.292225211858749390e-02
7.435233891010284424e-02
7.751527428627014160e-02
8.048947900533676147e-02
8.461106568574905396e-02
8.913749456405639648e-02
9.473103284835815430e-02
9.686832875013351440e-02
1.034036129713058472e-01
1.112644523382186890e-01
1.291961669921875000e-01
1.298292279243469238e-01
1.295119971036911011e-01
1.302544921636581421e-01
1.318851262331008911e-01
1.393862068653106689e-01
1.502924412488937378e-01
1.553557515144348145e-01
1.628861576318740845e-01
1.647095233201980591e-01
1.781871765851974487e-01
1.727202981710433960e-01
1.884325742721557617e-01
1.903173029422760010e-01
1.893643736839294434e-01
1.957520544528961182e-01
1.922246068716049194e-01
1.906989514827728271e-01
1.893915832042694092e-01
1.910810023546218872e-01
1.947711110115051270e-01
1.989584714174270630e-01
2.009952217340469360e-01
2.072232067584991455e-01
2.096022665500640869e-01
2.142039388418197632e-01
2.172166109085083008e-01
2.226992249488830566e-01
2.299738526344299316e-01
2.468272894620895386e-01
2.680488526821136475e-01
2.700080871582031250e-01
2.531071007251739502e-01
2.504431307315826416e-01
2.470217198133468628e-01
2.429136037826538086e-01
2.438738793134689331e-01
2.453787326812744141e-01
2.526651322841644287e-01
2.669544816017150879e-01
2.728016376495361328e-01
2.745766341686248779e-01
2.803910970687866211e-01
2.809282541275024414e-01
2.829469740390777588e-01
2.883782982826232910e-01
2.946952283382415771e-01
3.133107125759124756e-01
3.142448365688323975e-01
3.171959221363067627e-01
3.151071071624755859e-01
3.215219080448150635e-01
3.219845890998840332e-01
3.259992003440856934e-01
3.340854942798614502e-01
3.520822227001190186e-01
3.540673255920410156e-01
3.618155121803283691e-01
3.662437498569488525e-01
3.744535744190216064e-01
3.803284764289855957e-01
3.904602825641632080e-01
4.079717397689819336e-01
4.121305644512176514e-01
4.086928963661193848e-01
4.085211455821990967e-01
3.996334671974182129e-01
4.003913998603820801e-01
4.038957059383392334e-01
4.052054584026336670e-01
4.112343192100524902e-01
4.077360630035400391e-01
4.064774215221405029e-01
4.092526435852050781e-01
4.127424657344818115e-01
4.224016964435577393e-01
4.237093627452850342e-01
4.235062599182128906e-01
4.247302114963531494e-01
4.251463711261749268e-01
4.268132150173187256e-01
4.317579865455627441e-01
4.413756430149078369e-01
4.511646032333374023e-01
4.516702890396118164e-01
4.549438357353210449e-01
4.596820771694183350e-01
4.610652029514312744e-01
4.626458883285522461e-01
4.692223668098449707e-01
4.975098073482513428e-01
5.304388999938964844e-01
5.101656317710876465e-01
5.046487450599670410e-01
5.119723081588745117e-01
5.006295442581176758e-01
4.994466602802276611e-01
5.055370330810546875e-01
5.078244209289550781e-01
5.124931335449218750e-01
5.246753096580505371e-01
5.204690694808959961e-01
5.164693593978881836e-01
5.137475728988647461e-01
5.150122046470642090e-01
5.113720297813415527e-01
5.114539861679077148e-01
5.153210163116455078e-01
5.170104503631591797e-01
5.228285193443298340e-01
5.215207934379577637e-01
