l1
0.000000000000000000e+00
-1.205081957778020296e-06
-1.738103164825588465e-04
-1.923908712342381477e-03
-8.300348417833447456e-04
-1.448851078748703003e-03
-1.171835605055093765e-02
-3.938549384474754333e-02
-2.745359018445014954e-02
-3.904597088694572449e-02
-8.392453193664550781e-02
-7.177692651748657227e-02
-7.194598019123077393e-02
-6.748618185520172119e-02
-5.642263218760490417e-02
-1.418750360608100891e-02
3.571883738040924072e-01
1.460254937410354614e-01
9.218381345272064209e-02
1.462822556495666504e-01
1.232053712010383606e-01
9.528139233589172363e-02
1.051429808139801025e-01
1.197231188416481018e-01
1.237491518259048462e-01
1.474865525960922241e-01
1.347668766975402832e-01
1.476070880889892578e-01
1.290804445743560791e-01
1.393959075212478638e-01
1.106984615325927734e-01
9.878511726856231689e-02
8.391860872507095337e-02
7.963366806507110596e-02
8.267933875322341919e-02
7.803937047719955444e-02
7.676235586404800415e-02
7.515621930360794067e-02
7.474727183580398560e-02
7.589317858219146729e-02
7.523780316114425659e-02
7.293163239955902100e-02
6.933207064867019653e-02
6.962975859642028809e-02
6.978992372751235962e-02
7.012450695037841797e-02
7.262876629829406738e-02
7.925554364919662476e-02
8.883285522460937500e-02
9.587014466524124146e-02
1.045583337545394897e-01
1.068649739027023315e-01
1.108253672719001770e-01
1.197775825858116150e-01
1.236370056867599487e-01
1.210216283798217773e-01
1.213080957531929016e-01
1.230190098285675049e-01
1.275464147329330444e-01
1.376200765371322632e-01
1.474697589874267578e-01
1.593000590801239014e-01
1.653260439634323120e-01
1.618076115846633911e-01
1.766598820686340332e-01
1.826364547014236450e-01
2.016100585460662842e-01
2.083314657211303711e-01
2.079339325428009033e-01
2.065279036760330200e-01
2.074454873800277710e-01
2.025279104709625244e-01
2.057737112045288086e-01
2.115357816219329834e-01
2.101081460714340210e-01
2.066804617643356323e-01
1.990761011838912964e-01
1.928188353776931763e-01
1.875399649143218994e-01
1.944321244955062866e-01
2.033674120903015137e-01
2.329107224941253662e-01
2.455460876226425171e-01
2.543425261974334717e-01
2.365492433309555054e-01
2.354841083288192749e-01
2.358974069356918335e-01
2.323071658611297607e-01
2.345470637083053589e-01
2.448839247226715088e-01
2.640925645828247070e-01
2.875315845012664795e-01
3.016248941421508789e-01
3.053752481937408447e-01
3.077325820922851562e-01
3.180657029151916504e-01
3.385959267616271973e-01
3.269645273685455322e-01
3.362064659595489502e-01
3.322226703166961670e-01
3.429173529148101807e-01
3.517373800277709961e-01
3.738402724266052246e-01
3.792420625686645508e-01
3.741069436073303223e-01
3.728894293308258057e-01
3.700411915779113770e-01
3.713930249214172363e-01
3.750931322574615479e-01
3.847227096557617188e-01
3.934443891048431396e-01
4.158066511154174805e-01
4.270758926868438721e-01
4.255805611610412598e-01
4.146838188171386719e-01
4.142365157604217529e-01
4.169802367687225342e-01
4.214625954627990723e-01
4.242785573005676270e-01
4.254397451877593994e-01
4.258922934532165527e-01
4.275716543197631836e-01
4.363728165626525879e-01
4.434878230094909668e-01
4.499364793300628662e-01
4.491830766201019287e-01
4.489544630050659180e-01
4.524739682674407959e-01
4.605036675930023193e-01
4.752525389194488525e-01
4.878886044025421143e-01
5.015310049057006836e-01
4.842222929000854492e-01
4.759118258953094482e-01
4.796255528926849365e-01
4.823195338249206543e-01
4.812223911285400391e-01
4.814397990703582764e-01
4.806418120861053467e-01
4.796217679977416992e-01
4.827317893505096436e-01
4.898191094398498535e-01
4.965182542800903320e-01
5.036019682884216309e-01
5.004969239234924316e-01
5.004976987838745117e-01
5.006240010261535645e-01
5.039584636688232422e-01
5.081577897071838379e-01
5.156912803649902344e-01
5.190551280975341797e-01
5.222809910774230957e-01
5.187856554985046387e-01
5.182605981826782227e-01
5.188910961151123047e-01
5.202197432518005371e-01
5.222046375274658203e-01
5.255485773086547852e-01
5.353757739067077637e-01
5.468308925628662109e-01
5.525947213172912598e-01
5.524141788482666016e-01
5.544439554214477539e-01
5.596925616264343262e-01
5.648262500762939453e-01
5.650668144226074219e-01
5.657702088356018066e-01
5.681465268135070801e-01
5.728150010108947754e-01
5.882269144058227539e-01
6.045516133308410645e-01
6.123384833335876465e-01
6.118159890174865723e-01
6.042457222938537598e-01
6.090930700302124023e-01
6.094807386398315430e-01
6.092784404754638672e-01
6.134013533592224121e-01
6.136401891708374023e-01
6.162986159324645996e-01
6.204835176467895508e-01
6.326984763145446777e-01
6.404415369033813477e-01
6.511023044586181641e-01
6.565608978271484375e-01
6.587522029876708984e-01
6.628214120864868164e-01
6.765562891960144043e-01
6.666941642761230469e-01
6.628858447074890137e-01
6.626744270324707031e-01
6.678239703178405762e-01
6.681597232818603516e-01
6.704326272010803223e-01
6.693555712699890137e-01
6.709274053573608398e-01
6.710827946662902832e-01
6.706620454788208008e-01
6.714290976524353027e-01
6.786006689071655273e-01
6.933042407035827637e-01
7.034857869148254395e-01
7.170876264572143555e-01
7.257093191146850586e-01
7.206434011459350586e-01
7.220524549484252930e-01
7.266693711280822754e-01
7.468982934951782227e-01
7.619125247001647949e-01
7.553147673606872559e-01
7.561584115028381348e-01
7.551972270011901855e-01
7.552027106285095215e-01
7.554811239242553711e-01
7.549429535865783691e-01
7.550048232078552246e-01
7.526651620864868164e-01
7.556914687156677246e-01
7.514155507087707520e-01
7.539515495300292969e-01
7.498185634613037109e-01
7.496159076690673828e-01
7.473005652427673340e-01
7.497594356536865234e-01
7.520740628242492676e-01
7.548377513885498047e-01
7.542499303817749023e-01
7.529704570770263672e-01
7.501115202903747559e-01
7.475757002830505371e-01
7.451828122138977051e-01
7.482733130455017090e-01
7.561406493186950684e-01
7.558786273002624512e-01
7.593990564346313477e-01
7.629320025444030762e-01
7.691439390182495117e-01
7.723284363746643066e-01
7.749319672584533691e-01
7.769877314567565918e-01
7.761014699935913086e-01
7.736972570419311523e-01
7.702341675758361816e-01
7.657009959220886230e-01
7.679104804992675781e-01
7.684431672096252441e-01
7.672322392463684082e-01
7.654377818107604980e-01
7.632258534431457520e-01
7.605925202369689941e-01
7.597872018814086914e-01
7.701681852340698242e-01
7.756109833717346191e-01
7.814067602157592773e-01
7.949510812759399414e-01
8.007180690765380859e-01
8.043282628059387207e-01
8.016380667686462402e-01
8.012638688087463379e-01
8.016794323921203613e-01
8.030900955200195312e-01
8.039096593856811523e-01
8.060041666030883789e-01
8.070178031921386719e-01
8.098857402801513672e-01
8.130308985710144043e-01
8.167166709899902344e-01
8.150671124458312988e-01
8.161386251449584961e-01
8.154475092887878418e-01
8.206319212913513184e-01
8.193657398223876953e-01
8.227895498275756836e-01
8.286246657371520996e-01
8.304565548896789551e-01
8.299046158790588379e-01
8.289649486541748047e-01
8.264585137367248535e-01
8.222622871398925781e-01
8.184565901756286621e-01
8.170847296714782715e-01
8.188472390174865723e-01
8.193708062171936035e-01
8.260018229484558105e-01
8.308942914009094238e-01
8.360714316368103027e-01
8.312523961067199707e-01
8.352579474449157715e-01
8.366524577140808105e-01
8.368346691131591797e-01
8.381633758544921875e-01
8.382042050361633301e-01
8.377154469490051270e-01
