Lambda1
-2.260205510538071394e-04
-2.757908077910542488e-04
-5.281587364152073860e-04
-1.820757752284407616e-04
-3.518689482007175684e-04
2.327054098714143038e-04
1.807256485335528851e-04
-2.023651904892176390e-04
7.689475751249119639e-05
5.499607505043968558e-05
1.368947414448484778e-05
1.492238661739975214e-04
2.590742660686373711e-04
4.287701740395277739e-04
3.482435422483831644e-04
2.869747695513069630e-04
3.039836010430008173e-04
2.981841389555484056e-04
2.118617849191650748e-04
2.670064859557896852e-04
3.193852899130433798e-04
2.987567277159541845e-04
4.109507717657834291e-04
4.922058433294296265e-04
5.891767796128988266e-04
7.053185254335403442e-04
7.720868452452123165e-04
8.720225887373089790e-04
1.020978088490664959e-03
1.254678703844547272e-03
1.524031162261962891e-03
1.637922716327011585e-03
1.771390903741121292e-03
1.723285415209829807e-03
1.392176141962409019e-03
1.346256700344383717e-03
1.270144479349255562e-03
1.230743713676929474e-03
1.111723016947507858e-03
1.057506888173520565e-03
9.712624596431851387e-04
1.184065127745270729e-03
1.416101120412349701e-03
1.548447879031300545e-03
1.705005066469311714e-03
1.683639828115701675e-03
1.679009990766644478e-03
1.841621939092874527e-03
1.790064969100058079e-03
1.857083407230675220e-03
1.870236475951969624e-03
1.565439160913228989e-03
1.768331974744796753e-03
1.664544688537716866e-03
1.713865087367594242e-03
1.267367857508361340e-03
1.581545104272663593e-03
1.204965752549469471e-03
1.319493865594267845e-03
1.583286444656550884e-03
1.515096868388354778e-03
1.482678344473242760e-03
1.571741187945008278e-03
1.856074784882366657e-03
2.195351757109165192e-03
3.035728819668292999e-03
2.464055083692073822e-03
2.390620531514286995e-03
2.144843805581331253e-03
1.480246661230921745e-03
1.890635001473128796e-03
1.555645721964538097e-03
1.622918876819312572e-03
1.305890153162181377e-03
1.235552481375634670e-03
1.041618641465902328e-03
9.695207700133323669e-04
1.005656784400343895e-03
1.305316225625574589e-03
1.586499391123652458e-03
1.788952038623392582e-03
1.882055890746414661e-03
1.831338624469935894e-03
1.797925797291100025e-03
1.780713908374309540e-03
1.798066776245832443e-03
1.885721576400101185e-03
2.008533803746104240e-03
2.287103096023201942e-03
2.391990507021546364e-03
2.337933983653783798e-03
1.998140476644039154e-03
1.802781363949179649e-03
1.924480660818517208e-03
1.840682234615087509e-03
1.730821910314261913e-03
1.729151932522654533e-03
1.740096020512282848e-03
1.769502414390444756e-03
1.800253521651029587e-03
1.837085350416600704e-03
1.836840994656085968e-03
1.764950575307011604e-03
1.631605322472751141e-03
1.393279060721397400e-03
1.184307271614670753e-03
1.073958585038781166e-03
1.090634847059845924e-03
1.150113879702985287e-03
1.193957868963479996e-03
1.209810841828584671e-03
1.005375874228775501e-03
7.264734013006091118e-04
2.233367995359003544e-04
-5.218459409661591053e-05
9.460571163799613714e-06
-6.273049075389280915e-05
-2.361408551223576069e-04
-1.827747619245201349e-04
-1.293066161451861262e-04
-1.015316229313611984e-06
-3.512062176014296710e-05
-1.294168614549562335e-04
-2.292932185810059309e-04
-3.281172830611467361e-04
-3.343807766214013100e-04
-2.880675310734659433e-04
-1.906084216898307204e-04
-7.256408571265637875e-05
6.482824392151087523e-05
5.756561222369782627e-05
-3.333017230033874512e-04
-4.611774638760834932e-04
-3.927688521798700094e-04
-4.744299221783876419e-04
-4.158818919677287340e-04
-5.973777151666581631e-04
-7.879061740823090076e-04
-9.871649090200662613e-04
-9.559264290146529675e-04
-9.970355313271284103e-04
-8.416709024459123611e-04
-7.234944496303796768e-04
-6.225774995982646942e-04
-6.814213120378553867e-04
-7.511711446568369865e-04
-7.187763694673776627e-04
-7.184625719673931599e-04
-7.331399829126894474e-04
-7.563977851532399654e-04
-7.593272021040320396e-04
-7.498750346712768078e-04
-7.161221001297235489e-04
-6.430126377381384373e-04
-5.755174206569790840e-04
-5.661313189193606377e-04
-5.300565971992909908e-04
-5.234755226410925388e-04
-5.051759071648120880e-04
-5.046987207606434822e-04
-5.147857591509819031e-04
-5.429689190350472927e-04
-5.496475496329367161e-04
-5.836984491907060146e-04
-5.363661912269890308e-04
-5.016515497118234634e-04
-4.367329238448292017e-04
-4.203778808005154133e-04
-4.251255886629223824e-04
-4.572310426738113165e-04
-4.572818870656192303e-04
-4.556385101750493050e-04
-3.562026831787079573e-04
-4.250695928931236267e-04
-4.361032624728977680e-04
-3.925290948245674372e-04
-3.627717378549277782e-04
-4.105273110326379538e-04
-4.731983935926109552e-04
-4.375938733574002981e-04
-5.470297764986753464e-04
-6.183853838592767715e-04
-6.096045835874974728e-04
-6.753468769602477551e-04
-9.104715427383780479e-04
-7.411802071146667004e-04
-8.207048522308468819e-04
-7.665422745048999786e-04
-1.158656668849289417e-03
-9.220421779900789261e-04
-1.259793178178369999e-03
-1.118320971727371216e-03
-1.143115572631359100e-03
-1.283748890273272991e-03
-1.228381181135773659e-03
-1.489650807343423367e-03
-2.282727044075727463e-03
-2.039322396740317345e-03
-2.587010152637958527e-03
-2.851417521014809608e-03
-3.140742890536785126e-03
-3.000755328685045242e-03
-2.909949747845530510e-03
-2.953772665932774544e-03
-3.372965380549430847e-03
-3.369262907654047012e-03
-3.326371777802705765e-03
-3.506965935230255127e-03
-3.495036391541361809e-03
-3.645034972578287125e-03
-3.710720688104629517e-03
-3.767975838854908943e-03
-3.855111077427864075e-03
-3.924373071640729904e-03
-3.932483959943056107e-03
-3.971894737333059311e-03
-3.971890546381473541e-03
-3.983445465564727783e-03
-3.990744240581989288e-03
-4.031496588140726089e-03
-4.054169636219739914e-03
-4.108380991965532303e-03
-4.171167500317096710e-03
-4.251713398844003677e-03
-4.311444237828254700e-03
-4.404791165143251419e-03
-4.468504805117845535e-03
-5.462578032165765762e-03
-4.690472967922687531e-03
-4.615881014615297318e-03
-4.919516853988170624e-03
-4.775914363563060760e-03
-4.748975858092308044e-03
-4.829472862184047699e-03
-4.774769302457571030e-03
-4.740814212709665298e-03
-4.720073193311691284e-03
-4.736194852739572525e-03
-4.652219824492931366e-03
-4.691384267061948776e-03
-4.678294528275728226e-03
-4.626041278243064880e-03
-4.571885801851749420e-03
-4.590308293700218201e-03
-4.665634129196405411e-03
-4.700706806033849716e-03
-4.743066616356372833e-03
-4.812861792743206024e-03
-4.831286147236824036e-03
-4.834251012653112411e-03
-4.828853998333215714e-03
-4.840631037950515747e-03
-4.788320511579513550e-03
-4.816422238945960999e-03
-4.782627802342176437e-03
-4.852725658565759659e-03
-4.825613927096128464e-03
-4.883606918156147003e-03
-4.851902835071086884e-03
-4.796996247023344040e-03
-4.727256484329700470e-03
-4.624346736818552017e-03
-4.664481151849031448e-03
-4.669864196330308914e-03
-4.651775583624839783e-03
-4.521061200648546219e-03
-4.615768324583768845e-03
-4.555083345621824265e-03
-4.407656379044055939e-03
-4.394651390612125397e-03
-4.319509956985712051e-03
-4.278109874576330185e-03
-4.238903522491455078e-03
-4.140170756727457047e-03
-4.069028422236442566e-03
-3.901732619851827621e-03
-3.976639825850725174e-03
-3.948421217501163483e-03
-3.956614993512630463e-03
-3.889316227287054062e-03
-3.926480654627084732e-03
-4.070183727890253067e-03
-4.121215082705020905e-03
-4.094341769814491272e-03
-4.107908345758914948e-03
-4.078600089997053146e-03
-4.062510095536708832e-03
-4.110884387046098709e-03
-4.078887403011322021e-03
-4.107789136469364166e-03
-4.108616616576910019e-03
-4.135631956160068512e-03
-4.196888301521539688e-03
-4.309324081987142563e-03
-4.352234303951263428e-03
-4.379373509436845779e-03
-4.383653402328491211e-03
-4.379788879305124283e-03
-4.358658101409673691e-03
-4.387287423014640808e-03
-4.411204252392053604e-03
-4.472938831895589828e-03
-4.519567359238862991e-03
-4.546562675386667252e-03
-4.561005625873804092e-03
-4.552115686237812042e-03
-4.532610531896352768e-03
-4.553693346679210663e-03
-4.575995262712240219e-03
-4.635496065020561218e-03
-4.703917074948549271e-03
-4.769437015056610107e-03
-4.856710322201251984e-03
-4.809507634490728378e-03
-4.851336590945720673e-03
-4.890266805887222290e-03
-4.919860512018203735e-03
-4.903423134237527847e-03
-4.866419360041618347e-03
-4.825804848223924637e-03
-4.792159888893365860e-03
-4.767763428390026093e-03
-4.750656895339488983e-03
-4.734544549137353897e-03
-4.701121244579553604e-03
-4.657502286136150360e-03
-4.576349630951881409e-03
-4.618726205080747604e-03
-4.623480141162872314e-03
-4.645876586437225342e-03
-4.656672477722167969e-03
-4.649639129638671875e-03
-4.696283489465713501e-03
-4.699700977653264999e-03
-4.721352364867925644e-03
-4.802430048584938049e-03
-4.794084466993808746e-03
-4.753259476274251938e-03
-4.774865694344043732e-03
-4.780592396855354309e-03
-4.775122739374637604e-03
-4.744113422930240631e-03
-4.714295733720064163e-03
-4.724998492747545242e-03
-4.705307073891162872e-03
-4.690940026193857193e-03
-4.699530545622110367e-03
-4.764461889863014221e-03
-4.734114278107881546e-03
-4.683828447014093399e-03
-4.713336005806922913e-03
-4.701575729995965958e-03
-4.689191002398729324e-03
-4.686274100095033646e-03
-4.692968912422657013e-03
-4.689114168286323547e-03
-4.680293146520853043e-03
-4.684798885136842728e-03
-4.693345166742801666e-03
-4.723493941128253937e-03
-4.729349631816148758e-03
-4.717115778475999832e-03
-4.661113489419221878e-03
-4.579129163175821304e-03
-4.567420110106468201e-03
-4.516860935837030411e-03
-4.435238894075155258e-03
-4.330398049205541611e-03
-4.219886381179094315e-03
-4.266708623617887497e-03
-3.959834109991788864e-03
-4.189616534858942032e-03
-4.253828898072242737e-03
-4.323779139667749405e-03
-4.329274408519268036e-03
-4.337948746979236603e-03
-4.338511731475591660e-03
-4.334078170359134674e-03
-4.276208113878965378e-03
-4.170866683125495911e-03
-3.972949925810098648e-03
-4.043231718242168427e-03
-3.813788993284106255e-03
-3.553046146407723427e-03
-3.758251899853348732e-03
-3.803114173933863640e-03
-3.859665477648377419e-03
-3.740477608516812325e-03
-3.688198281452059746e-03
-3.716449951753020287e-03
-3.727027913555502892e-03
-3.703997470438480377e-03
-3.621842013671994209e-03
-3.637809306383132935e-03
-3.593533532693982124e-03
-3.553751157596707344e-03
-3.544062841683626175e-03
-3.540990874171257019e-03
-3.547660075128078461e-03
-3.565204329788684845e-03
-3.635251661762595177e-03
-3.678080393001437187e-03
-3.683951683342456818e-03
-3.694505663588643074e-03
-3.689813660457730293e-03
-3.606635378673672676e-03
-3.579296171665191650e-03
-3.579683136194944382e-03
-3.583885263651609421e-03
-3.609460312873125076e-03
-3.652906510978937149e-03
-3.594556823372840881e-03
-3.644354408606886864e-03
-3.678700886666774750e-03
-3.708389587700366974e-03
-3.758762264624238014e-03
-3.734303405508399010e-03
-3.734616329893469810e-03
-3.813115879893302917e-03
-3.845401573926210403e-03
-3.824701299890875816e-03
-3.870022250339388847e-03
-3.910761792212724686e-03
-3.958153072744607925e-03
-3.973977640271186829e-03
-3.992804791778326035e-03
-4.011518321931362152e-03
-4.033823963254690170e-03
-4.050662741065025330e-03
-4.037419799715280533e-03
-4.045649897307157516e-03
-4.049455281347036362e-03
-4.021794535219669342e-03
-4.002138040959835052e-03
-3.989578690379858017e-03
-3.985851071774959564e-03
-3.994594793766736984e-03
-4.002086352556943893e-03
-4.013592842966318130e-03
-4.019607324153184891e-03
-4.026931710541248322e-03
-4.033791366964578629e-03
-4.038150887936353683e-03
-4.037791397422552109e-03
-4.043361172080039978e-03
-4.046028945595026016e-03
-4.048882052302360535e-03
-4.049173556268215179e-03
-4.049760755151510239e-03
-4.049904644489288330e-03
-4.054785240441560745e-03
-4.068435169756412506e-03
-4.103444982320070267e-03
-4.158467520028352737e-03
-4.200690891593694687e-03
-4.258647561073303223e-03
-4.230624530464410782e-03
-4.237544722855091095e-03
-4.258313216269016266e-03
-4.257952794432640076e-03
-4.276931285858154297e-03
-4.310284275561571121e-03
-4.331072326749563217e-03
-4.337146878242492676e-03
-4.345719236880540848e-03
-4.341982305049896240e-03
-4.343750886619091034e-03
-4.360917955636978149e-03
-4.363473504781723022e-03
-4.361370112746953964e-03
-4.360935185104608536e-03
-4.360919818282127380e-03
-4.360917955636978149e-03
