Iter,Loss,L2
5.300000000000000000e+01,2.077257535011400036e-01,5.549278910964392519e-01
5.400000000000000000e+01,2.033215277768716245e-01,5.526128699161814151e-01
5.500000000000000000e+01,2.026289537954550080e-01,5.500451234173068249e-01
5.600000000000000000e+01,2.011666270315377314e-01,5.466873345685152596e-01
5.700000000000000000e+01,1.961124630876015518e-01,5.426958350017901944e-01
5.800000000000000000e+01,1.889131595175738421e-01,5.387461651822165187e-01
5.900000000000000000e+01,1.833811559374887712e-01,5.352845439417115436e-01
6.000000000000000000e+01,1.809852094404069411e-01,5.321899077711201853e-01
6.100000000000000000e+01,1.794929533935870347e-01,5.291624362782127999e-01
6.200000000000000000e+01,1.761615175398312250e-01,5.261243809821753992e-01
6.300000000000000000e+01,1.708372205707709424e-01,5.232064567183158932e-01
6.400000000000000000e+01,1.659245444737219577e-01,5.204406625006328113e-01
6.500000000000000000e+01,1.631238337083663059e-01,5.175859193750625975e-01
6.600000000000000000e+01,1.614240845777565880e-01,5.143305670371495220e-01
6.700000000000000000e+01,1.588258485579099877e-01,5.106731148477097193e-01
6.800000000000000000e+01,1.548568210466874095e-01,5.070326029339528029e-01
6.900000000000000000e+01,1.510204160941627238e-01,5.038444677438824737e-01
7.000000000000000000e+01,1.485706658072352138e-01,5.011872606807967756e-01
7.100000000000000000e+01,1.468995079787926983e-01,4.988876983709821800e-01
7.200000000000000000e+01,1.446693366238096523e-01,4.967708742191569438e-01
7.300000000000000000e+01,1.416353996782757640e-01,4.947221386155387091e-01
7.400000000000000000e+01,1.388695435584083038e-01,4.925854498010913129e-01
7.500000000000000000e+01,1.370677110681729760e-01,4.901347167634900748e-01
7.600000000000000000e+01,1.356356000294728359e-01,4.872423165037240711e-01
7.700000000000000000e+01,1.337259572011109121e-01,4.840929698540566983e-01
7.800000000000000000e+01,1.314369254681865551e-01,4.811249653981304331e-01
7.900000000000000000e+01,1.295677049430684624e-01,4.786959220468705589e-01
8.000000000000000000e+01,1.283202514820429574e-01,4.769062834093613090e-01
8.100000000000000000e+01,1.271049333079061761e-01,4.756692398036793112e-01
8.200000000000000000e+01,1.255162613721403919e-01,4.747906458690970277e-01
8.300000000000000000e+01,1.239039739656466743e-01,4.739887399226199727e-01
8.400000000000000000e+01,1.227379408818179835e-01,4.729433486373509354e-01
8.500000000000000000e+01,1.218488540704763395e-01,4.714444841982202150e-01
8.600000000000000000e+01,1.207972816083130452e-01,4.695594440956200599e-01
8.700000000000000000e+01,1.195734277121553307e-01,4.676179914417507022e-01
8.800000000000000000e+01,1.185557490271174630e-01,4.659767445663292040e-01
8.900000000000000000e+01,1.178360592376114235e-01,4.648317395179448752e-01
9.000000000000000000e+01,1.171125387825978637e-01,4.641880088495410339e-01
9.100000000000000000e+01,1.162278422462968974e-01,4.638775628239893978e-01
9.200000000000000000e+01,1.153922642181515329e-01,4.636086135547170528e-01
9.300000000000000000e+01,1.147787232764373722e-01,4.630807281897187377e-01
9.400000000000000000e+01,1.142297017424401262e-01,4.621470376362226129e-01
9.500000000000000000e+01,1.135722382816363174e-01,4.609171332668909882e-01
9.600000000000000000e+01,1.128954887129898638e-01,4.596826579979155780e-01
9.700000000000000000e+01,1.123576246909187837e-01,4.587228879881116161e-01
9.800000000000000000e+01,1.118932477956213617e-01,4.581719913738344085e-01
9.900000000000000000e+01,1.113603438746082197e-01,4.579797338372056936e-01
1.000000000000000000e+02,1.107886601330134724e-01,4.579378280702616211e-01
1.010000000000000000e+02,1.102971645374644372e-01,4.577821407901900841e-01
