Iter,Loss,ErrorLambda1,ErrorLambda2
7.800000000000000000e+01,3.788679809570312500e+02,3.083515167236328125e+00,4.956057599764060484e+01
7.900000000000000000e+01,3.668049011230468750e+02,3.041177988052368164e+00,5.093030614631842923e+01
8.000000000000000000e+01,3.514812316894531250e+02,3.759181499481201172e+00,5.290258297195600079e+01
8.100000000000000000e+01,3.306054382324218750e+02,1.534879207611083984e+00,5.713445372373349329e+01
8.200000000000000000e+01,3.137455139160156250e+02,4.700958728790283203e-01,6.103592443911357890e+01
8.300000000000000000e+01,3.064620056152343750e+02,4.626750946044921875e-01,6.246433222985427136e+01
8.400000000000000000e+01,3.011992797851562500e+02,1.199519634246826172e+00,6.371802372063064723e+01
8.500000000000000000e+01,2.905705261230468750e+02,2.011501789093017578e+00,6.621907226712649219e+01
8.600000000000000000e+01,2.846978149414062500e+02,2.200102806091308594e+00,6.843072636952169319e+01
8.700000000000000000e+01,2.767444458007812500e+02,1.368641853332519531e+00,7.113411110833156670e+01
8.800000000000000000e+01,2.683252563476562500e+02,1.619648933410644531e+00,7.576645566999962966e+01
8.900000000000000000e+01,2.588641357421875000e+02,6.711959838867187500e-01,7.919272672267008772e+01
9.000000000000000000e+01,2.493351440429687500e+02,1.251947879791259766e+00,8.304109351367016245e+01
9.100000000000000000e+01,2.419168701171875000e+02,2.043735980987548828e+00,8.636196132249544632e+01
9.200000000000000000e+01,2.305898132324218750e+02,3.745973110198974609e+00,9.090808149565228291e+01
9.300000000000000000e+01,2.217274780273437500e+02,5.730402469635009766e+00,9.731352659358221047e+01
9.400000000000000000e+01,2.143023834228515625e+02,6.851351261138916016e+00,1.004922572869044046e+02
9.500000000000000000e+01,2.072992095947265625e+02,7.717347145080566406e+00,1.049733361245809249e+02
9.600000000000000000e+01,2.000869598388671875e+02,7.707834243774414062e+00,1.079342090653226478e+02
9.700000000000000000e+01,1.919396209716796875e+02,8.410513401031494141e+00,1.121244451700517857e+02
9.800000000000000000e+01,1.844088745117187500e+02,8.385574817657470703e+00,1.154661449315815105e+02
9.900000000000000000e+01,1.804374237060546875e+02,8.977496623992919922e+00,1.169948942697939742e+02
1.000000000000000000e+02,1.765993652343750000e+02,9.334218502044677734e+00,1.195238699214252023e+02
1.010000000000000000e+02,1.716787109375000000e+02,9.734702110290527344e+00,1.219483932259288110e+02
