l1
0.000000000000000000e+00
-1.688137854216620326e-04
-1.688137883320450783e-03
-5.957545712590217590e-03
-1.852571219205856323e-02
-1.428153663873672485e-01
-5.438194423913955688e-02
-1.317678987979888916e-01
-1.929228305816650391e-01
-1.623833775520324707e-01
-1.500351727008819580e-01
-1.293577849864959717e-01
-8.619514107704162598e-02
2.165970951318740845e-02
1.095531433820724487e-01
3.226223587989807129e-01
2.192564010620117188e-01
2.879859209060668945e-01
2.896281182765960693e-01
3.572845458984375000e-01
3.783181905746459961e-01
3.729211091995239258e-01
3.866847157478332520e-01
3.672877252101898193e-01
3.736476898193359375e-01
3.706426024436950684e-01
3.576789200305938721e-01
3.278527259826660156e-01
3.189429342746734619e-01
3.190107047557830811e-01
3.168784379959106445e-01
3.167103826999664307e-01
3.209697902202606201e-01
3.255206346511840820e-01
3.337455987930297852e-01
3.428232967853546143e-01
3.594584763050079346e-01
3.815239071846008301e-01
4.060848057270050049e-01
4.179371595382690430e-01
4.161516726016998291e-01
4.147606790065765381e-01
4.141150712966918945e-01
4.196358323097229004e-01
4.327520430088043213e-01
4.798153638839721680e-01
5.005069971084594727e-01
5.278533697128295898e-01
5.855727791786193848e-01
5.599266886711120605e-01
5.861176252365112305e-01
6.613786816596984863e-01
6.572635769844055176e-01
6.548915505409240723e-01
6.720961928367614746e-01
7.052886486053466797e-01
7.352518439292907715e-01
7.765278816223144531e-01
7.917161583900451660e-01
8.174337148666381836e-01
8.482791185379028320e-01
9.106201529502868652e-01
9.308499693870544434e-01
9.271999001502990723e-01
9.100599884986877441e-01
9.338133335113525391e-01
9.544213414192199707e-01
9.828515052795410156e-01
1.008232474327087402e+00
1.027014613151550293e+00
1.017309308052062988e+00
9.710608720779418945e-01
9.914508461952209473e-01
1.008460164070129395e+00
1.028075456619262695e+00
1.012551784515380859e+00
1.013404488563537598e+00
1.016924381256103516e+00
1.029892444610595703e+00
1.048192143440246582e+00
1.061337351799011230e+00
1.062659740447998047e+00
1.057067751884460449e+00
1.045015573501586914e+00
1.036726474761962891e+00
1.041240692138671875e+00
1.044615507125854492e+00
1.063202023506164551e+00
1.076837420463562012e+00
1.094147682189941406e+00
1.100208640098571777e+00
1.106395959854125977e+00
1.083367943763732910e+00
1.075891852378845215e+00
1.074861288070678711e+00
1.077695131301879883e+00
1.093371868133544922e+00
1.097223281860351562e+00
1.093660593032836914e+00
1.068997144699096680e+00
1.050966501235961914e+00
1.031305670738220215e+00
1.030889630317687988e+00
1.037555694580078125e+00
1.041730165481567383e+00
1.044025778770446777e+00
1.047457575798034668e+00
1.034860730171203613e+00
1.029716849327087402e+00
1.024962425231933594e+00
1.023207783699035645e+00
1.022127270698547363e+00
1.019054889678955078e+00
1.010276913642883301e+00
1.004708051681518555e+00
9.991970658302307129e-01
9.979546070098876953e-01
9.996326565742492676e-01
1.003009438514709473e+00
1.004520893096923828e+00
1.005892276763916016e+00
1.004030227661132812e+00
1.000986218452453613e+00
9.980559945106506348e-01
9.954225420951843262e-01
9.940955638885498047e-01
9.938963651657104492e-01
9.968217015266418457e-01
9.953424930572509766e-01
9.971402883529663086e-01
9.970569014549255371e-01
9.977591633796691895e-01
9.980531930923461914e-01
9.966794252395629883e-01
9.973765611648559570e-01
9.955176115036010742e-01
9.954107403755187988e-01
9.948393702507019043e-01
9.947705268859863281e-01
9.951055645942687988e-01
9.952382445335388184e-01
9.946391582489013672e-01
9.928066730499267578e-01
9.932458400726318359e-01
9.929057359695434570e-01
9.931207299232482910e-01
9.932104945182800293e-01
9.927140474319458008e-01
9.918951392173767090e-01
9.920639395713806152e-01
9.913868904113769531e-01
9.916939735412597656e-01
9.924281239509582520e-01
9.935236573219299316e-01
9.932114481925964355e-01
9.937318563461303711e-01
9.932147860527038574e-01
9.923728704452514648e-01
9.906206130981445312e-01
9.903022646903991699e-01
9.899074435234069824e-01
9.899393916130065918e-01
9.881840944290161133e-01
9.879721999168395996e-01
9.862422943115234375e-01
9.880293607711791992e-01
9.869809746742248535e-01
9.857997298240661621e-01
9.838549494743347168e-01
9.825713634490966797e-01
9.819060564041137695e-01
9.793010950088500977e-01
9.859778881072998047e-01
9.812418818473815918e-01
9.830005168914794922e-01
9.837954044342041016e-01
9.847065806388854980e-01
9.825184941291809082e-01
9.836124777793884277e-01
9.872395992279052734e-01
9.822631478309631348e-01
9.823899269104003906e-01
9.828393459320068359e-01
9.823716878890991211e-01
9.806950092315673828e-01
9.785616993904113770e-01
9.777098298072814941e-01
9.768112301826477051e-01
9.767357707023620605e-01
9.767726659774780273e-01
9.766817092895507812e-01
9.765977859497070312e-01
9.758810997009277344e-01
9.748737215995788574e-01
9.730474948883056641e-01
9.714031219482421875e-01
9.722051024436950684e-01
9.729828238487243652e-01
9.732511043548583984e-01
9.728009104728698730e-01
9.727544784545898438e-01
9.725111722946166992e-01
9.723208546638488770e-01
9.724000692367553711e-01
9.714629054069519043e-01
9.707008004188537598e-01
9.702950716018676758e-01
9.695375561714172363e-01
9.693021178245544434e-01
9.688395857810974121e-01
9.685471057891845703e-01
9.688773751258850098e-01
9.688651561737060547e-01
9.696288108825683594e-01
9.703927040100097656e-01
9.707922935485839844e-01
9.708506464958190918e-01
9.705020189285278320e-01
9.698007106781005859e-01
9.688607454299926758e-01
9.686260819435119629e-01
9.634444117546081543e-01
9.666362404823303223e-01
9.676419496536254883e-01
9.682770371437072754e-01
9.688906669616699219e-01
9.696191549301147461e-01
9.698461890220642090e-01
9.696116447448730469e-01
9.699523448944091797e-01
9.692319035530090332e-01
9.689613580703735352e-01
9.690942764282226562e-01
9.696169495582580566e-01
9.703698754310607910e-01
9.703769683837890625e-01
9.711686372756958008e-01
9.705641269683837891e-01
9.696615338325500488e-01
9.700099825859069824e-01
9.710866212844848633e-01
9.712908267974853516e-01
9.713748097419738770e-01
9.712643623352050781e-01
9.713190197944641113e-01
9.707103967666625977e-01
9.739339351654052734e-01
9.718447923660278320e-01
9.720181822776794434e-01
9.727275371551513672e-01
9.730675816535949707e-01
9.737664461135864258e-01
9.747230410575866699e-01
9.747519493103027344e-01
9.748368263244628906e-01
9.749973416328430176e-01
9.753559231758117676e-01
9.759155511856079102e-01
9.760526418685913086e-01
9.759701490402221680e-01
9.756603837013244629e-01
9.754315614700317383e-01
9.752575159072875977e-01
9.753608703613281250e-01
9.753713607788085938e-01
9.760237932205200195e-01
9.764301776885986328e-01
9.770365357398986816e-01
9.770686030387878418e-01
9.768955707550048828e-01
9.761624336242675781e-01
9.745236039161682129e-01
9.757955670356750488e-01
9.751248955726623535e-01
9.749902486801147461e-01
9.749687910079956055e-01
9.753782749176025391e-01
9.757134318351745605e-01
9.759773015975952148e-01
9.766005873680114746e-01
9.754644632339477539e-01
9.760264754295349121e-01
9.759861826896667480e-01
9.758924841880798340e-01
9.756513833999633789e-01
9.755918383598327637e-01
9.755511283874511719e-01
9.758580327033996582e-01
9.760116338729858398e-01
9.763087034225463867e-01
9.766488671302795410e-01
9.775134325027465820e-01
9.756495952606201172e-01
9.768949747085571289e-01
9.778719544410705566e-01
9.779983758926391602e-01
9.776566624641418457e-01
9.772922396659851074e-01
9.768998622894287109e-01
9.767733812332153320e-01
9.770371317863464355e-01
9.776466488838195801e-01
9.778394699096679688e-01
9.781363010406494141e-01
9.784113764762878418e-01
9.790790677070617676e-01
9.795739650726318359e-01
9.805859327316284180e-01
9.797751903533935547e-01
9.801428318023681641e-01
9.806044101715087891e-01
9.808492064476013184e-01
9.808315038681030273e-01
9.808241128921508789e-01
9.808059334754943848e-01
9.811129570007324219e-01
9.814018607139587402e-01
9.813854694366455078e-01
9.813310503959655762e-01
9.811863899230957031e-01
9.809135198593139648e-01
9.807280302047729492e-01
9.807018041610717773e-01
9.808707237243652344e-01
9.810904860496520996e-01
9.813215732574462891e-01
9.811238646507263184e-01
9.812249541282653809e-01
9.809817671775817871e-01
9.811294078826904297e-01
9.811155200004577637e-01
9.815827608108520508e-01
9.808246493339538574e-01
9.825394153594970703e-01
9.826002717018127441e-01
9.825353026390075684e-01
9.827299118041992188e-01
9.824737310409545898e-01
9.820263981819152832e-01
9.818714857101440430e-01
9.815485477447509766e-01
9.814673662185668945e-01
9.814853072166442871e-01
9.817304015159606934e-01
9.819416403770446777e-01
9.821287989616394043e-01
9.819211363792419434e-01
9.817198514938354492e-01
9.814582467079162598e-01
9.811260104179382324e-01
9.809207916259765625e-01
9.807507395744323730e-01
9.807736873626708984e-01
9.808974862098693848e-01
9.811162352561950684e-01
9.816501736640930176e-01
9.814748167991638184e-01
9.814636111259460449e-01
9.816637039184570312e-01
9.822688698768615723e-01
9.823504686355590820e-01
9.828547239303588867e-01
9.828917384147644043e-01
9.828034639358520508e-01
9.826995730400085449e-01
9.825741648674011230e-01
9.823067188262939453e-01
9.823062419891357422e-01
9.821713566780090332e-01
9.821375608444213867e-01
9.821130633354187012e-01
9.820131063461303711e-01
9.818318486213684082e-01
9.817477464675903320e-01
9.818214774131774902e-01
9.820072054862976074e-01
9.826429486274719238e-01
9.830892086029052734e-01
9.827771782875061035e-01
9.828524589538574219e-01
9.830381870269775391e-01
9.831771254539489746e-01
9.833750724792480469e-01
9.836159944534301758e-01
9.841142892837524414e-01
9.846729636192321777e-01
9.845359921455383301e-01
9.849293231964111328e-01
9.844533205032348633e-01
9.839705824851989746e-01
9.833862781524658203e-01
9.827718734741210938e-01
9.825062751770019531e-01
9.826286435127258301e-01
9.829125404357910156e-01
9.831098914146423340e-01
9.832345247268676758e-01
