Iter,Loss,l1,l2
5.342000000000000000e+03,3.726519969403992860e+01,4.644656181335449219e+00,3.307410430908203125e+01
5.343000000000000000e+03,3.788131976501411913e+01,4.649841785430908203e+00,3.315730285644531250e+01
5.344000000000000000e+03,3.653656213471924730e+01,4.650306701660156250e+00,3.187860488891601562e+01
5.345000000000000000e+03,3.515614711088831967e+01,4.653859138488769531e+00,3.115061759948730469e+01
5.346000000000000000e+03,3.419060940596116893e+01,4.656153678894042969e+00,3.044088554382324219e+01
5.347000000000000000e+03,3.425171397573149790e+01,4.655373096466064453e+00,2.993152427673339844e+01
5.348000000000000000e+03,3.501106268890087136e+01,4.658246040344238281e+00,3.056345558166503906e+01
5.349000000000000000e+03,3.569692196575716281e+01,4.654783248901367188e+00,3.075897598266601562e+01
5.350000000000000000e+03,3.600772301976424927e+01,4.657280445098876953e+00,3.195756149291992188e+01
5.351000000000000000e+03,3.547339633948833182e+01,4.654067993164062500e+00,3.218926620483398438e+01
5.352000000000000000e+03,3.478950088123765028e+01,4.655236244201660156e+00,3.260696411132812500e+01
5.353000000000000000e+03,3.423516477331782681e+01,4.652744293212890625e+00,3.230498886108398438e+01
5.354000000000000000e+03,3.410004329955568636e+01,4.651343822479248047e+00,3.171793174743652344e+01
5.355000000000000000e+03,3.434539289374654913e+01,4.648327827453613281e+00,3.126246070861816406e+01
5.356000000000000000e+03,3.470982259102456879e+01,4.644358158111572266e+00,3.054435539245605469e+01
5.357000000000000000e+03,3.507749738503697046e+01,4.639798164367675781e+00,3.051361083984375000e+01
5.358000000000000000e+03,3.506711893731120711e+01,4.635089874267578125e+00,3.029604530334472656e+01
5.359000000000000000e+03,3.501159300614854430e+01,4.628682136535644531e+00,3.053247833251953125e+01
5.360000000000000000e+03,3.476700908762471443e+01,4.624933242797851562e+00,3.072431373596191406e+01
5.361000000000000000e+03,3.471912060759179042e+01,4.616045951843261719e+00,3.073066520690917969e+01
5.362000000000000000e+03,3.483280438754604802e+01,4.613905906677246094e+00,3.109668540954589844e+01
5.363000000000000000e+03,3.528434586028004816e+01,4.602271080017089844e+00,3.073706245422363281e+01
5.364000000000000000e+03,3.596136633166021568e+01,4.602437973022460938e+00,3.134312057495117188e+01
5.365000000000000000e+03,3.708316760398462719e+01,4.588413238525390625e+00,3.075407791137695312e+01
5.366000000000000000e+03,3.838986584659688361e+01,4.592537879943847656e+00,3.163885498046875000e+01
5.367000000000000000e+03,4.058227111017031064e+01,4.576593399047851562e+00,3.076881980895996094e+01
5.368000000000000000e+03,4.275354115815647305e+01,4.586124420166015625e+00,3.176440620422363281e+01
5.369000000000000000e+03,4.669792637447145012e+01,4.569375514984130859e+00,3.053807640075683594e+01
5.370000000000000000e+03,4.892456356672357742e+01,4.584777355194091797e+00,3.160803604125976562e+01
5.371000000000000000e+03,5.326190008329061243e+01,4.569321632385253906e+00,3.032741165161132812e+01
5.372000000000000000e+03,5.151890573133493945e+01,4.587263107299804688e+00,3.155512809753417969e+01
5.373000000000000000e+03,5.042281165914897656e+01,4.576248168945312500e+00,3.081397056579589844e+01
5.374000000000000000e+03,4.336653531439481668e+01,4.587709903717041016e+00,3.195783233642578125e+01
5.375000000000000000e+03,3.781303406582622983e+01,4.583472251892089844e+00,3.210834121704101562e+01
5.376000000000000000e+03,3.430282591598308528e+01,4.582733154296875000e+00,3.264866638183593750e+01
5.377000000000000000e+03,3.446962069098108827e+01,4.586040973663330078e+00,3.323258590698242188e+01
5.378000000000000000e+03,3.722934406819420161e+01,4.577326774597167969e+00,3.273757171630859375e+01
5.379000000000000000e+03,3.990483570844686767e+01,4.587197303771972656e+00,3.306315994262695312e+01
5.380000000000000000e+03,4.176299971021370538e+01,4.578083992004394531e+00,3.177496719360351562e+01
5.381000000000000000e+03,4.013484194505774383e+01,4.588371276855468750e+00,3.186987686157226562e+01
5.382000000000000000e+03,3.777001620917936719e+01,4.583459854125976562e+00,3.100142860412597656e+01
5.383000000000000000e+03,3.510026503549980248e+01,4.586780071258544922e+00,3.137887382507324219e+01
5.384000000000000000e+03,3.401254770920230897e+01,4.587316513061523438e+00,3.180296134948730469e+01
5.385000000000000000e+03,3.461897693920047914e+01,4.583329200744628906e+00,3.239248275756835938e+01
5.386000000000000000e+03,3.598666098864712382e+01,4.589164257049560547e+00,3.337905883789062500e+01
5.387000000000000000e+03,3.731568842293204824e+01,4.583418369293212891e+00,3.328649520874023438e+01
5.388000000000000000e+03,3.723512249150065401e+01,4.591608047485351562e+00,3.346673965454101562e+01
5.389000000000000000e+03,3.650990703541868498e+01,4.588264465332031250e+00,3.230665969848632812e+01
5.390000000000000000e+03,3.507366032107533727e+01,4.593288898468017578e+00,3.153087425231933594e+01
5.391000000000000000e+03,3.406482083796760918e+01,4.592406749725341797e+00,3.033325958251953125e+01
5.392000000000000000e+03,3.383039137164266918e+01,4.590713977813720703e+00,2.972498512268066406e+01
5.393000000000000000e+03,3.429410702554356760e+01,4.591369628906250000e+00,2.968016242980957031e+01
5.394000000000000000e+03,3.505223835808354949e+01,4.584860801696777344e+00,2.989570808410644531e+01
5.395000000000000000e+03,3.542464385966241025e+01,4.586166381835937500e+00,3.072179031372070312e+01
5.396000000000000000e+03,3.547489322068153683e+01,4.579246044158935547e+00,3.115729331970214844e+01
5.397000000000000000e+03,3.490837757830566801e+01,4.579293727874755859e+00,3.169366073608398438e+01
5.398000000000000000e+03,3.427919517861459298e+01,4.573738574981689453e+00,3.165846824645996094e+01
5.399000000000000000e+03,3.374655129160038314e+01,4.570216178894042969e+00,3.151073074340820312e+01
5.400000000000000000e+03,3.356386208866587850e+01,4.565721511840820312e+00,3.123515319824218750e+01
5.401000000000000000e+03,3.371515494164898286e+01,4.558115959167480469e+00,3.084337425231933594e+01
5.402000000000000000e+03,3.403043891402875687e+01,4.554468154907226562e+00,3.074546432495117188e+01
5.403000000000000000e+03,3.435009158138791463e+01,4.545021057128906250e+00,3.042867469787597656e+01
5.404000000000000000e+03,3.446553065327258025e+01,4.541629791259765625e+00,3.041581153869628906e+01
5.405000000000000000e+03,3.445299171415880579e+01,4.532599449157714844e+00,3.015369224548339844e+01
5.406000000000000000e+03,3.420939061421987759e+01,4.528254508972167969e+00,3.009624862670898438e+01
5.407000000000000000e+03,3.394281173024133125e+01,4.520124435424804688e+00,3.004377746582031250e+01
5.408000000000000000e+03,3.368085585733645360e+01,4.513507843017578125e+00,3.010746192932128906e+01
5.409000000000000000e+03,3.353595881106443954e+01,4.506402969360351562e+00,3.045912170410156250e+01
5.410000000000000000e+03,3.350453653962981804e+01,4.497450828552246094e+00,3.061027145385742188e+01
5.411000000000000000e+03,3.356309322891826241e+01,4.491651058197021484e+00,3.108216476440429688e+01
5.412000000000000000e+03,3.367001053593771331e+01,4.481619834899902344e+00,3.091216087341308594e+01
5.413000000000000000e+03,3.377748698287401652e+01,4.477066040039062500e+00,3.106402206420898438e+01
5.414000000000000000e+03,3.386166308637496769e+01,4.466879367828369141e+00,3.044621086120605469e+01
5.415000000000000000e+03,3.389365179927330729e+01,4.462969303131103516e+00,3.041044807434082031e+01
5.416000000000000000e+03,3.390038668806333533e+01,4.452931880950927734e+00,2.977972984313964844e+01
5.417000000000000000e+03,3.389583416932720894e+01,4.449117183685302734e+00,3.002639961242675781e+01
5.418000000000000000e+03,3.391724852691867653e+01,4.439604282379150391e+00,2.971259117126464844e+01
5.419000000000000000e+03,3.402242343439453265e+01,4.436177253723144531e+00,3.031495285034179688e+01
5.420000000000000000e+03,3.422705453549390597e+01,4.427700996398925781e+00,3.005307388305664062e+01
5.421000000000000000e+03,3.472842700433785978e+01,4.425644874572753906e+00,3.074952316284179688e+01
5.422000000000000000e+03,3.539471166439743399e+01,4.418402671813964844e+00,3.015660667419433594e+01
5.423000000000000000e+03,3.695007975472151429e+01,4.419076442718505859e+00,3.097956085205078125e+01
5.424000000000000000e+03,3.840119112648079636e+01,4.413342475891113281e+00,3.003769493103027344e+01
5.425000000000000000e+03,4.226185295408456710e+01,4.418909549713134766e+00,3.137532806396484375e+01
5.426000000000000000e+03,4.357157160909996918e+01,4.416072368621826172e+00,3.028547477722167969e+01
5.427000000000000000e+03,4.901632567445223998e+01,4.428357124328613281e+00,3.222294235229492188e+01
5.428000000000000000e+03,4.535945136169244307e+01,4.430139064788818359e+00,3.132312583923339844e+01
5.429000000000000000e+03,4.456609161972478006e+01,4.444372653961181641e+00,3.305915069580078125e+01
5.430000000000000000e+03,3.810659371647034988e+01,4.449015617370605469e+00,3.266245269775390625e+01
5.431000000000000000e+03,3.488734904968994499e+01,4.457998275756835938e+00,3.318954467773437500e+01
5.432000000000000000e+03,3.475294198581629246e+01,4.463899135589599609e+00,3.316848754882812500e+01
5.433000000000000000e+03,3.707556609123354008e+01,4.469770431518554688e+00,3.249443054199218750e+01
5.434000000000000000e+03,4.033831373667104714e+01,4.479503631591796875e+00,3.267250061035156250e+01
5.435000000000000000e+03,4.004915190031292838e+01,4.486262798309326172e+00,3.171714019775390625e+01
5.436000000000000000e+03,3.893165123529222171e+01,4.496741294860839844e+00,3.200683975219726562e+01
5.437000000000000000e+03,3.534958341115503799e+01,4.502820968627929688e+00,3.192131423950195312e+01
5.438000000000000000e+03,3.355248281922028752e+01,4.506832122802734375e+00,3.199448013305664062e+01
5.439000000000000000e+03,3.414969714086928576e+01,4.510993003845214844e+00,3.268368530273437500e+01
5.440000000000000000e+03,3.580226237436171033e+01,4.511117935180664062e+00,3.219213485717773438e+01
5.441000000000000000e+03,3.736463814496631386e+01,4.515361785888671875e+00,3.247696304321289062e+01
5.442000000000000000e+03,3.639061253862834633e+01,4.517245292663574219e+00,3.143336868286132812e+01
5.443000000000000000e+03,3.505704325963844070e+01,4.521024227142333984e+00,3.081794929504394531e+01
5.444000000000000000e+03,3.363287580370798224e+01,4.524326324462890625e+00,3.012664604187011719e+01
5.445000000000000000e+03,3.341159539576070614e+01,4.525196552276611328e+00,2.943066024780273438e+01
5.446000000000000000e+03,3.420168603844331301e+01,4.528540611267089844e+00,3.003092384338378906e+01
5.447000000000000000e+03,3.500602607466519345e+01,4.526746273040771484e+00,3.004846191406250000e+01
5.448000000000000000e+03,3.554066771416606940e+01,4.529142379760742188e+00,3.146995925903320312e+01
5.449000000000000000e+03,3.485784207731164486e+01,4.527253150939941406e+00,3.178692436218261719e+01
5.450000000000000000e+03,3.411808831310288781e+01,4.527831077575683594e+00,3.251708984375000000e+01
5.451000000000000000e+03,3.352377065409588397e+01,4.526740074157714844e+00,3.224566650390625000e+01
5.452000000000000000e+03,3.355412844330208344e+01,4.525518417358398438e+00,3.166689491271972656e+01
5.453000000000000000e+03,3.400751646390914829e+01,4.524641990661621094e+00,3.097716903686523438e+01
5.454000000000000000e+03,3.450041259502974356e+01,4.521453380584716797e+00,3.011993217468261719e+01
5.455000000000000000e+03,3.477007183639445742e+01,4.519510269165039062e+00,2.987951850891113281e+01
5.456000000000000000e+03,3.461805372924057167e+01,4.515081405639648438e+00,2.980928039550781250e+01
5.457000000000000000e+03,3.431394887755610057e+01,4.511398315429687500e+00,3.005881881713867188e+01
5.458000000000000000e+03,3.414146636706769300e+01,4.506742954254150391e+00,3.057799339294433594e+01
5.459000000000000000e+03,3.419210449902408300e+01,4.501790046691894531e+00,3.053207015991210938e+01
5.460000000000000000e+03,3.469139882204368774e+01,4.497754573822021484e+00,3.100538635253906250e+01
5.461000000000000000e+03,3.520513367007026062e+01,4.492378234863281250e+00,3.037720870971679688e+01
5.462000000000000000e+03,3.618404473569570712e+01,4.489254951477050781e+00,3.080375480651855469e+01
5.463000000000000000e+03,3.658871442299108878e+01,4.484820365905761719e+00,3.009186935424804688e+01
5.464000000000000000e+03,3.766735195081837162e+01,4.482692718505859375e+00,3.080219841003417969e+01
5.465000000000000000e+03,3.768106176293335352e+01,4.479670524597167969e+00,3.039594841003417969e+01
5.466000000000000000e+03,3.866406868266807351e+01,4.478704929351806641e+00,3.125469398498535156e+01
5.467000000000000000e+03,3.819632723606276414e+01,4.477119445800781250e+00,3.098418045043945312e+01
5.468000000000000000e+03,3.858344025207827599e+01,4.476922988891601562e+00,3.154534912109375000e+01
5.469000000000000000e+03,3.752278783968843356e+01,4.476052284240722656e+00,3.121306228637695312e+01
5.470000000000000000e+03,3.690054808142588882e+01,4.476290702819824219e+00,3.133890342712402344e+01
5.471000000000000000e+03,3.569437478932269414e+01,4.474210739135742188e+00,3.098484230041503906e+01
5.472000000000000000e+03,3.472435384013700599e+01,4.474210739135742188e+00,3.086588287353515625e+01
5.473000000000000000e+03,3.400794501343917631e+01,4.470091819763183594e+00,3.051955413818359375e+01
5.474000000000000000e+03,3.360278507075447152e+01,4.469532012939453125e+00,3.030925941467285156e+01
5.475000000000000000e+03,3.362250867450690350e+01,4.463803768157958984e+00,2.996804046630859375e+01
5.476000000000000000e+03,3.390161547587596402e+01,4.463648796081542969e+00,2.987919425964355469e+01
5.477000000000000000e+03,3.444890745904976370e+01,4.457235336303710938e+00,2.968757438659667969e+01
5.478000000000000000e+03,3.488200673152627473e+01,4.458165168762207031e+00,3.000140190124511719e+01
5.479000000000000000e+03,3.542986203546850987e+01,4.452097415924072266e+00,3.014784431457519531e+01
5.480000000000000000e+03,3.551240646552194846e+01,4.454141616821289062e+00,3.085683250427246094e+01
5.481000000000000000e+03,3.560594106629378786e+01,4.448699951171875000e+00,3.112134552001953125e+01
5.482000000000000000e+03,3.521052330660342733e+01,4.451429843902587891e+00,3.176134300231933594e+01
5.483000000000000000e+03,3.485585935225309839e+01,4.446333885192871094e+00,3.162271308898925781e+01
5.484000000000000000e+03,3.431144618888930609e+01,4.448837280273437500e+00,3.173448181152343750e+01
5.485000000000000000e+03,3.392251111791037488e+01,4.443555831909179688e+00,3.100712013244628906e+01
5.486000000000000000e+03,3.363152992740300817e+01,4.445421695709228516e+00,3.075376129150390625e+01
5.487000000000000000e+03,3.355235438058412001e+01,4.439443588256835938e+00,2.986637115478515625e+01
5.488000000000000000e+03,3.363306910367113289e+01,4.440820217132568359e+00,2.988311576843261719e+01
5.489000000000000000e+03,3.390682628609823013e+01,4.433697700500488281e+00,2.935990715026855469e+01
5.490000000000000000e+03,3.427377564947236266e+01,4.435002803802490234e+00,3.004115295410156250e+01
5.491000000000000000e+03,3.480157878018579254e+01,4.426240921020507812e+00,2.986773872375488281e+01
5.492000000000000000e+03,3.533377781107272142e+01,4.428166389465332031e+00,3.099013328552246094e+01
5.493000000000000000e+03,3.601831293242680943e+01,4.417687416076660156e+00,3.065719223022460938e+01
5.494000000000000000e+03,3.660320265934387152e+01,4.421072959899902344e+00,3.174554634094238281e+01
5.495000000000000000e+03,3.734554338273911611e+01,4.409039020538330078e+00,3.082187843322753906e+01
5.496000000000000000e+03,3.781050025596406527e+01,4.414427280426025391e+00,3.168850326538085938e+01
5.497000000000000000e+03,3.841507974540336079e+01,4.401218891143798828e+00,3.027553939819335938e+01
5.498000000000000000e+03,3.852201200885865262e+01,4.408276081085205078e+00,3.113615417480468750e+01
5.499000000000000000e+03,3.874436572821508662e+01,4.394823074340820312e+00,2.974621009826660156e+01
5.500000000000000000e+03,3.846269251551930779e+01,4.402756690979003906e+00,3.086799621582031250e+01
5.501000000000000000e+03,3.831696220214478643e+01,4.390382766723632812e+00,2.993266296386718750e+01
5.502000000000000000e+03,3.799249886486442307e+01,4.398405551910400391e+00,3.122596168518066406e+01
5.503000000000000000e+03,3.787975549068129055e+01,4.388666152954101562e+00,3.075499153137207031e+01
5.504000000000000000e+03,3.780497495072507519e+01,4.396348953247070312e+00,3.177982902526855469e+01
5.505000000000000000e+03,3.805591927405334474e+01,4.390442371368408203e+00,3.149070739746093750e+01
5.506000000000000000e+03,3.791184946208812789e+01,4.397869110107421875e+00,3.186890792846679688e+01
5.507000000000000000e+03,3.823747911753324047e+01,4.396104812622070312e+00,3.158798599243164062e+01
5.508000000000000000e+03,3.739496150497668481e+01,4.402959346771240234e+00,3.135239791870117188e+01
5.509000000000000000e+03,3.707496021308293166e+01,4.404544830322265625e+00,3.119062805175781250e+01
5.510000000000000000e+03,3.563804525918126842e+01,4.409843444824218750e+00,3.071998405456542969e+01
5.511000000000000000e+03,3.473377896149872157e+01,4.413098335266113281e+00,3.082773590087890625e+01
5.512000000000000000e+03,3.370719113601571593e+01,4.415965080261230469e+00,3.046744537353515625e+01
5.513000000000000000e+03,3.325205603869691373e+01,4.419464111328125000e+00,3.078734588623046875e+01
5.514000000000000000e+03,3.318371466505272593e+01,4.419940948486328125e+00,3.059281921386718750e+01
5.515000000000000000e+03,3.353788629010798417e+01,4.423022270202636719e+00,3.092164039611816406e+01
5.516000000000000000e+03,3.400953819812139045e+01,4.421800613403320312e+00,3.078197288513183594e+01
5.517000000000000000e+03,3.448794258484196718e+01,4.424142837524414062e+00,3.097755813598632812e+01
5.518000000000000000e+03,3.481249041457987659e+01,4.421752929687500000e+00,3.081437301635742188e+01
5.519000000000000000e+03,3.478393215427085039e+01,4.423129558563232422e+00,3.086161994934082031e+01
5.520000000000000000e+03,3.462698242376310986e+01,4.419898986816406250e+00,3.066134834289550781e+01
5.521000000000000000e+03,3.414103597802077417e+01,4.420244693756103516e+00,3.060811996459960938e+01
5.522000000000000000e+03,3.369892832524055137e+01,4.416513442993164062e+00,3.038541412353515625e+01
5.523000000000000000e+03,3.320838830475995707e+01,4.415988922119140625e+00,3.031291007995605469e+01
5.524000000000000000e+03,3.287673473718638206e+01,4.411906242370605469e+00,3.011248970031738281e+01
5.525000000000000000e+03,3.267270298044557819e+01,4.410564899444580078e+00,3.011060142517089844e+01
5.526000000000000000e+03,3.262133899452369690e+01,4.405993461608886719e+00,2.999158477783203125e+01
5.527000000000000000e+03,3.268231785453100713e+01,4.403650760650634766e+00,3.009492492675781250e+01
5.528000000000000000e+03,3.282739128662074535e+01,4.398292541503906250e+00,3.005835342407226562e+01
5.529000000000000000e+03,3.299981410417265693e+01,4.394841194152832031e+00,3.019526672363281250e+01
5.530000000000000000e+03,3.319618205413234335e+01,4.388642311096191406e+00,3.016808891296386719e+01
5.531000000000000000e+03,3.335343050175309543e+01,4.384243488311767578e+00,3.021464729309082031e+01
5.532000000000000000e+03,3.352602366428604341e+01,4.377537727355957031e+00,3.014884948730468750e+01
5.533000000000000000e+03,3.362684650564935396e+01,4.372554779052734375e+00,3.004920768737792969e+01
5.534000000000000000e+03,3.380464745489190648e+01,4.365801811218261719e+00,3.000752067565917969e+01
5.535000000000000000e+03,3.389306439790317427e+01,4.360610008239746094e+00,2.980186653137207031e+01
5.536000000000000000e+03,3.420102351744575486e+01,4.354250431060791016e+00,2.991481781005859375e+01
5.537000000000000000e+03,3.437512592956421287e+01,4.349219799041748047e+00,2.965024757385253906e+01
5.538000000000000000e+03,3.503004532357697087e+01,4.343694686889648438e+00,3.001541709899902344e+01
5.539000000000000000e+03,3.537931014267817176e+01,4.339396953582763672e+00,2.967468452453613281e+01
5.540000000000000000e+03,3.668139887162530499e+01,4.335296154022216797e+00,3.031390953063964844e+01
5.541000000000000000e+03,3.711923994575330710e+01,4.332721233367919922e+00,2.985364723205566406e+01
5.542000000000000000e+03,3.920547688532774089e+01,4.330700874328613281e+00,3.071536445617675781e+01
5.543000000000000000e+03,3.910515262578228146e+01,4.331165313720703125e+00,3.017551231384277344e+01
5.544000000000000000e+03,4.112399185830315673e+01,4.331273078918457031e+00,3.109083557128906250e+01
5.545000000000000000e+03,3.948068684843364196e+01,4.335397720336914062e+00,3.065235900878906250e+01
5.546000000000000000e+03,3.956697531160973824e+01,4.336303710937500000e+00,3.130928611755371094e+01
5.547000000000000000e+03,3.691211157352290684e+01,4.342591762542724609e+00,3.119999504089355469e+01
5.548000000000000000e+03,3.550998751550664423e+01,4.342394828796386719e+00,3.132128143310546875e+01
5.549000000000000000e+03,3.410910639222610996e+01,4.348546028137207031e+00,3.164553070068359375e+01
5.550000000000000000e+03,3.388531972540451420e+01,4.346638679504394531e+00,3.114667892456054688e+01
5.551000000000000000e+03,3.451968528435473615e+01,4.352563858032226562e+00,3.180001068115234375e+01
5.552000000000000000e+03,3.524910989543952411e+01,4.349750518798828125e+00,3.076459503173828125e+01
5.553000000000000000e+03,3.636333507611207949e+01,4.356246948242187500e+00,3.150621414184570312e+01
5.554000000000000000e+03,3.597541212749157324e+01,4.353415966033935547e+00,3.030356979370117188e+01
5.555000000000000000e+03,3.569594189563772346e+01,4.359328746795654297e+00,3.092110061645507812e+01
5.556000000000000000e+03,3.456975915763011642e+01,4.356098175048828125e+00,3.005076408386230469e+01
5.557000000000000000e+03,3.393369573446264553e+01,4.360330104827880859e+00,3.051301574707031250e+01
5.558000000000000000e+03,3.381173115178324196e+01,4.356259346008300781e+00,3.014071846008300781e+01
5.559000000000000000e+03,3.420755884321212648e+01,4.360050201416015625e+00,3.046423149108886719e+01
5.560000000000000000e+03,3.502539646616870073e+01,4.355847835540771484e+00,3.034082412719726562e+01
5.561000000000000000e+03,3.551987109075281523e+01,4.360568523406982422e+00,3.047439384460449219e+01
5.562000000000000000e+03,3.615649882201708465e+01,4.356133937835693359e+00,3.026214599609375000e+01
5.563000000000000000e+03,3.578657669719107304e+01,4.361599922180175781e+00,3.035863876342773438e+01
5.564000000000000000e+03,3.560885817937264619e+01,4.355353355407714844e+00,2.995044898986816406e+01
5.565000000000000000e+03,3.494297430959504425e+01,4.360657691955566406e+00,3.033412742614746094e+01
5.566000000000000000e+03,3.477537795904989082e+01,4.352092742919921875e+00,2.980784416198730469e+01
5.567000000000000000e+03,3.480497991739071040e+01,4.357510566711425781e+00,3.061069297790527344e+01
5.568000000000000000e+03,3.534616269873924921e+01,4.347908496856689453e+00,2.994179725646972656e+01
5.569000000000000000e+03,3.611563937059337093e+01,4.355210304260253906e+00,3.105564117431640625e+01
5.570000000000000000e+03,3.687804499256603208e+01,4.345798492431640625e+00,3.019262313842773438e+01
5.571000000000000000e+03,3.770215596316167250e+01,4.355704784393310547e+00,3.148320388793945312e+01
5.572000000000000000e+03,3.782694850873671299e+01,4.346937179565429688e+00,3.058829307556152344e+01
5.573000000000000000e+03,3.781158373263625805e+01,4.357707500457763672e+00,3.184284210205078125e+01
5.574000000000000000e+03,3.718764994119528211e+01,4.349499702453613281e+00,3.102334213256835938e+01
5.575000000000000000e+03,3.645881659707546163e+01,4.359042644500732422e+00,3.183416938781738281e+01
5.576000000000000000e+03,3.592299591669525682e+01,4.351532459259033203e+00,3.093791389465332031e+01
5.577000000000000000e+03,3.539925576055904344e+01,4.359251022338867188e+00,3.104595565795898438e+01
5.578000000000000000e+03,3.532515525363665887e+01,4.353225231170654297e+00,3.011291885375976562e+01
5.579000000000000000e+03,3.500715446057307645e+01,4.358988761901855469e+00,2.986524391174316406e+01
5.580000000000000000e+03,3.490962853733632443e+01,4.354631900787353516e+00,2.939362144470214844e+01
5.581000000000000000e+03,3.431215571204758419e+01,4.357666015625000000e+00,2.948650169372558594e+01
5.582000000000000000e+03,3.383581040264112261e+01,4.353946685791015625e+00,2.979838180541992188e+01
5.583000000000000000e+03,3.311718500113486385e+01,4.353433609008789062e+00,3.036231613159179688e+01
5.584000000000000000e+03,3.259245268242502647e+01,4.349625110626220703e+00,3.096268463134765625e+01
5.585000000000000000e+03,3.221096300608921581e+01,4.345870018005371094e+00,3.132548332214355469e+01
5.586000000000000000e+03,3.206382102565092396e+01,4.342442512512207031e+00,3.139303016662597656e+01
5.587000000000000000e+03,3.211988823189592779e+01,4.336815834045410156e+00,3.103012084960937500e+01
5.588000000000000000e+03,3.231752200789522789e+01,4.334503173828125000e+00,3.046924209594726562e+01
5.589000000000000000e+03,3.261870761511460159e+01,4.328060150146484375e+00,2.976390647888183594e+01
5.590000000000000000e+03,3.291522676307906892e+01,4.327058792114257812e+00,2.931305122375488281e+01
5.591000000000000000e+03,3.329921351206955649e+01,4.319864273071289062e+00,2.900620079040527344e+01
5.592000000000000000e+03,3.355172090228057158e+01,4.320049285888671875e+00,2.922861862182617188e+01
5.593000000000000000e+03,3.394564954396921763e+01,4.311996459960937500e+00,2.941843223571777344e+01
5.594000000000000000e+03,3.410590086519044917e+01,4.313426971435546875e+00,3.004674911499023438e+01
5.595000000000000000e+03,3.447647333772879108e+01,4.304724693298339844e+00,3.014946365356445312e+01
5.596000000000000000e+03,3.455360336290262779e+01,4.307550430297851562e+00,3.061424255371093750e+01
5.597000000000000000e+03,3.490273647861391737e+01,4.298257827758789062e+00,3.019477462768554688e+01
5.598000000000000000e+03,3.494091800141245585e+01,4.302287101745605469e+00,3.041136169433593750e+01
5.599000000000000000e+03,3.530357805742201549e+01,4.292148590087890625e+00,2.964640045166015625e+01
5.600000000000000000e+03,3.536665833468831011e+01,4.296970367431640625e+00,3.000351715087890625e+01
5.601000000000000000e+03,3.579562199391066457e+01,4.285967350006103516e+00,2.928487968444824219e+01
5.602000000000000000e+03,3.594865398340300544e+01,4.291594028472900391e+00,3.007800292968750000e+01
5.603000000000000000e+03,3.646004746751033565e+01,4.280334472656250000e+00,2.949779891967773438e+01
5.604000000000000000e+03,3.675114542525156480e+01,4.287261009216308594e+00,3.064691162109375000e+01
5.605000000000000000e+03,3.725245273971280824e+01,4.276823997497558594e+00,3.001421737670898438e+01
5.606000000000000000e+03,3.763603298680012443e+01,4.285311698913574219e+00,3.124530601501464844e+01
5.607000000000000000e+03,3.779474766573462574e+01,4.276746749877929688e+00,3.041686439514160156e+01
5.608000000000000000e+03,3.792411780604884797e+01,4.286062717437744141e+00,3.148610877990722656e+01
5.609000000000000000e+03,3.723808235080272055e+01,4.279989242553710938e+00,3.053906631469726562e+01
5.610000000000000000e+03,3.658987326534997919e+01,4.288172721862792969e+00,3.125756072998046875e+01
5.611000000000000000e+03,3.515020322842243417e+01,4.284721374511718750e+00,3.041282272338867188e+01
5.612000000000000000e+03,3.396392800102027110e+01,4.289591312408447266e+00,3.066414070129394531e+01
5.613000000000000000e+03,3.278488423446999889e+01,4.288643836975097656e+00,3.014526367187500000e+01
5.614000000000000000e+03,3.208520321256426655e+01,4.289436340332031250e+00,2.999719429016113281e+01
5.615000000000000000e+03,3.182624966064480176e+01,4.290813446044921875e+00,2.997259712219238281e+01
5.616000000000000000e+03,3.196194838799879534e+01,4.288208484649658203e+00,2.965294647216796875e+01
5.617000000000000000e+03,3.236002584644858615e+01,4.291450977325439453e+00,3.017836189270019531e+01
5.618000000000000000e+03,3.285723397615103636e+01,4.286355018615722656e+00,2.985470008850097656e+01
5.619000000000000000e+03,3.337226974975347105e+01,4.290473461151123047e+00,3.073785591125488281e+01
5.620000000000000000e+03,3.369030044357801046e+01,4.283743858337402344e+00,3.034643745422363281e+01
5.621000000000000000e+03,3.392131355150754501e+01,4.287683963775634766e+00,3.114889526367187500e+01
5.622000000000000000e+03,3.385613886321652899e+01,4.280382156372070312e+00,3.049811363220214844e+01
5.623000000000000000e+03,3.372917125761852475e+01,4.283648490905761719e+00,3.085449409484863281e+01
5.624000000000000000e+03,3.344061717825269398e+01,4.276847839355468750e+00,2.995266532897949219e+01
5.625000000000000000e+03,3.315402061709772852e+01,4.279398918151855469e+00,2.992367362976074219e+01
5.626000000000000000e+03,3.287866698080651418e+01,4.273653030395507812e+00,2.914914703369140625e+01
5.627000000000000000e+03,3.263933591213957186e+01,4.275340080261230469e+00,2.914851570129394531e+01
5.628000000000000000e+03,3.250453147396960674e+01,4.270493984222412109e+00,2.894382095336914062e+01
5.629000000000000000e+03,3.241342249236210193e+01,4.270994663238525391e+00,2.923646926879882812e+01
5.630000000000000000e+03,3.246639658567223563e+01,4.266571998596191406e+00,2.961915969848632812e+01
5.631000000000000000e+03,3.254568465260192056e+01,4.265862464904785156e+00,2.997297859191894531e+01
5.632000000000000000e+03,3.282411679763104217e+01,4.261618614196777344e+00,3.050376701354980469e+01
