Iter,Loss,L2
5.000000000000000000e+01,3.353724853515625000e+03,1.199806332588195801e+00
5.100000000000000000e+01,3.233057617187500000e+03,1.290243506431579590e+00
5.200000000000000000e+01,3.055627685546875000e+03,1.219858407974243164e+00
5.300000000000000000e+01,3.122615722656250000e+03,1.323206186294555664e+00
5.400000000000000000e+01,3.064390380859375000e+03,1.191424489021301270e+00
5.500000000000000000e+01,3.035514892578125000e+03,1.181674122810363770e+00
5.600000000000000000e+01,2.999428710937500000e+03,1.252925753593444824e+00
5.700000000000000000e+01,2.618235595703125000e+03,1.270523190498352051e+00
5.800000000000000000e+01,2.751954345703125000e+03,1.198497891426086426e+00
5.900000000000000000e+01,2.763808349609375000e+03,1.203222990036010742e+00
6.000000000000000000e+01,2.843636474609375000e+03,1.272828102111816406e+00
6.100000000000000000e+01,2.373374511718750000e+03,1.340416073799133301e+00
6.200000000000000000e+01,3.124988525390625000e+03,1.242591023445129395e+00
6.300000000000000000e+01,2.537498291015625000e+03,1.206259250640869141e+00
6.400000000000000000e+01,3.065069091796875000e+03,1.224704146385192871e+00
6.500000000000000000e+01,2.776978759765625000e+03,1.287135720252990723e+00
6.600000000000000000e+01,2.296609130859375000e+03,1.344176769256591797e+00
6.700000000000000000e+01,3.061911865234375000e+03,1.287495374679565430e+00
6.800000000000000000e+01,2.261518798828125000e+03,1.242584228515625000e+00
6.900000000000000000e+01,2.578959716796875000e+03,1.237788438796997070e+00
7.000000000000000000e+01,2.675452148437500000e+03,1.267704248428344727e+00
7.100000000000000000e+01,2.291236572265625000e+03,1.317750692367553711e+00
7.200000000000000000e+01,2.323219482421875000e+03,1.330715894699096680e+00
7.300000000000000000e+01,2.414264160156250000e+03,1.301445364952087402e+00
7.400000000000000000e+01,2.110134033203125000e+03,1.290826082229614258e+00
7.500000000000000000e+01,2.347092529296875000e+03,1.312862038612365723e+00
7.600000000000000000e+01,2.164602783203125000e+03,1.358974218368530273e+00
7.700000000000000000e+01,1.991698974609375000e+03,1.390057206153869629e+00
7.800000000000000000e+01,2.207601806640625000e+03,1.380682706832885742e+00
7.900000000000000000e+01,1.892988403320312500e+03,1.386604428291320801e+00
8.000000000000000000e+01,2.095536865234375000e+03,1.421523928642272949e+00
8.100000000000000000e+01,1.827982666015625000e+03,1.459571361541748047e+00
8.200000000000000000e+01,1.999549560546875000e+03,1.437276244163513184e+00
8.300000000000000000e+01,1.728752685546875000e+03,1.399367928504943848e+00
8.400000000000000000e+01,1.846206054687500000e+03,1.384025573730468750e+00
8.500000000000000000e+01,1.718461914062500000e+03,1.386222958564758301e+00
8.600000000000000000e+01,1.865926879882812500e+03,1.377320766448974609e+00
8.700000000000000000e+01,1.649536376953125000e+03,1.377734541893005371e+00
8.800000000000000000e+01,1.741323852539062500e+03,1.390769958496093750e+00
8.900000000000000000e+01,1.661276367187500000e+03,1.389675617218017578e+00
9.000000000000000000e+01,1.735487915039062500e+03,1.359344124794006348e+00
9.100000000000000000e+01,1.626330688476562500e+03,1.339521646499633789e+00
9.200000000000000000e+01,1.684833740234375000e+03,1.345418453216552734e+00
9.300000000000000000e+01,1.643485107421875000e+03,1.363180279731750488e+00
9.400000000000000000e+01,1.672959594726562500e+03,1.377719402313232422e+00
9.500000000000000000e+01,1.613736572265625000e+03,1.396737813949584961e+00
9.600000000000000000e+01,1.636719238281250000e+03,1.416350722312927246e+00
9.700000000000000000e+01,1.636173583984375000e+03,1.415696024894714355e+00
9.800000000000000000e+01,1.623447143554687500e+03,1.397524833679199219e+00
9.900000000000000000e+01,1.595421752929687500e+03,1.384533286094665527e+00
1.000000000000000000e+02,1.605077026367187500e+03,1.381520867347717285e+00
1.010000000000000000e+02,1.620929443359375000e+03,1.384289026260375977e+00
1.020000000000000000e+02,1.590534423828125000e+03,1.396107912063598633e+00
1.030000000000000000e+02,1.585076904296875000e+03,1.412705421447753906e+00
1.040000000000000000e+02,1.587868408203125000e+03,1.416180729866027832e+00
1.050000000000000000e+02,1.595270507812500000e+03,1.402505040168762207e+00
1.060000000000000000e+02,1.578346923828125000e+03,1.388372540473937988e+00
1.070000000000000000e+02,1.570761840820312500e+03,1.381504297256469727e+00
1.080000000000000000e+02,1.581426757812500000e+03,1.379372000694274902e+00
1.090000000000000000e+02,1.574863403320312500e+03,1.383600711822509766e+00
1.100000000000000000e+02,1.569680053710937500e+03,1.392944574356079102e+00
1.110000000000000000e+02,1.564251953125000000e+03,1.398785233497619629e+00
1.120000000000000000e+02,1.566308471679687500e+03,1.397712707519531250e+00
1.130000000000000000e+02,1.568532958984375000e+03,1.393103241920471191e+00
1.140000000000000000e+02,1.558218383789062500e+03,1.385662913322448730e+00
1.150000000000000000e+02,1.560593750000000000e+03,1.378547191619873047e+00
1.160000000000000000e+02,1.560557495117187500e+03,1.379735231399536133e+00
1.170000000000000000e+02,1.557526855468750000e+03,1.387160897254943848e+00
1.180000000000000000e+02,1.557323120117187500e+03,1.393564820289611816e+00
1.190000000000000000e+02,1.552892822265625000e+03,1.399390578269958496e+00
